#{"t_start": 1621921320.5059023, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
272.0,891,9767.717807
270.0,146,9770.655828
272.0,845,9872.266068
266.0,847,9976.505717
272.0,842,10032.473632
258.0,163,10085.206368
272.0,852,10141.933736
272.0,843,10239.640578
266.0,300,10247.579582
256.0,137,10294.920483
272.0,884,10341.923959
272.0,846,10428.431446
258.0,138,10432.061201
272.0,885,10534.961578
272.0,840,10618.227199
256.0,181,10624.048214
344.0,309,10669.295215
344.0,1236,10786.898081
272.0,844,10908.369217
320.0,280,10914.747613
88.0,60,10916.976942
344.0,794,11005.389685
268.0,987,11080.886442
258.0,138,11084.632439
262.0,148,11088.123275
436.0,445,11137.151723
434.0,422,11190.624761
344.0,485,11249.864551
92.0,77,11252.807191
272.0,971,11335.358199
434.0,1327,11460.631607
308.0,237,11465.590755
574.0,779,11554.926159
336.0,259,11560.241579
438.0,1150,11665.843414
692.0,1272,11800.001043
270.0,300,11837.417616
258.0,293,11846.13412
434.0,789,11948.540816
90.0,72,11950.082955
336.0,374,11960.223849
262.0,298,11997.093922
90.0,70,11999.141263
582.0,868,12087.954967
552.0,456,12137.74723
88.0,60,12139.247439
268.0,270,12144.928726
268.0,944,12238.027348
268.0,263,12283.637254
92.0,68,12286.067241
272.0,1227,12380.047073
534.0,430,12434.122206
268.0,393,12473.626363
252.0,138,12476.910186
530.0,460,12521.891212
84.0,58,12523.415529
304.0,226,12566.063903
334.0,356,12573.960615
528.0,808,12691.867991
338.0,269,12698.235257
342.0,972,12777.74534
314.0,536,12823.922243
96.0,58,12856.17616
432.0,546,12902.830302
90.0,54,12903.795376
342.0,923,12977.886817
92.0,77,13041.660271
272.0,1080,13165.199197
88.0,53,13167.228182
440.0,822,13229.250403
264.0,934,13339.170652
268.0,292,13397.731767
92.0,62,13400.428162
340.0,789,13524.210563
90.0,51,13525.350499
786.0,884,13579.002387
250.0,411,13619.085143
256.0,281,13655.401584
440.0,750,13694.929344
252.0,156,13697.817255
340.0,889,13791.702793
246.0,129,13795.475268
544.0,604,13860.337324
542.0,492,13896.606164
252.0,155,13900.88593
250.0,187,13905.840874
262.0,169,13941.786766
336.0,377,13949.868299
542.0,630,14034.642102
436.0,1326,14145.50436
254.0,450,14195.4006
264.0,309,14226.15804
272.0,863,14272.447587
264.0,874,14363.882969
342.0,520,14405.817346
438.0,306,14458.005904
212.0,821,14517.073791
342.0,854,14593.91374
270.0,276,14599.882393
256.0,175,14640.968611
554.0,1085,14717.191831
266.0,924,14820.620819
94.0,63,14822.151053
214.0,827,14879.325679
272.0,848,14945.190329
336.0,476,14978.1608
706.0,491,15012.451956
340.0,671,15054.722968
238.0,124,15081.291418
348.0,1363,15154.159008
84.0,50,15155.320245
96.0,59,15156.82212
266.0,886,15232.302201
98.0,61,15233.288774
344.0,697,15295.604718
340.0,879,15336.981888
94.0,56,15338.460096
92.0,60,15364.154732
82.0,56,15365.378059
424.0,694,15418.258798
270.0,853,15482.013741
262.0,272,15487.121934
430.0,479,15521.409671
266.0,865,15599.892798
594.0,841,15664.336194
270.0,397,15671.797004
264.0,285,15701.402718
264.0,141,15704.139357
428.0,548,15739.747091
434.0,723,15804.131309
264.0,166,15807.34636
268.0,848,15871.839521
82.0,50,15872.983778
272.0,843,15912.180602
220.0,121,15942.509897
342.0,517,15976.957114
252.0,136,15979.619813
266.0,269,15985.205426
430.0,613,16044.45212
580.0,474,16054.341324
344.0,1023,16140.694092
84.0,52,16166.47934
344.0,432,16174.223304
542.0,965,16240.38888
270.0,267,16270.085331
268.0,297,16275.66173
92.0,67,16306.539103
248.0,175,16310.086815
264.0,139,16312.687392
344.0,1319,16409.580874
436.0,733,16454.581695
266.0,273,16493.130152
84.0,50,16494.012936
272.0,967,16561.667462
256.0,153,16564.749012
98.0,65,16566.24393
272.0,963,16634.574126
590.0,305,16676.410908
84.0,54,16677.528415
250.0,169,16681.347361
426.0,389,16712.83967
234.0,124,16715.03412
322.0,467,16749.04185
92.0,74,16750.391426
338.0,887,16822.194834
338.0,1012,16907.88588
240.0,129,16910.394036
344.0,326,16941.591445
262.0,141,16943.885156
334.0,297,16972.687034
262.0,135,16975.051793
342.0,269,16980.491351
262.0,317,17011.861417
564.0,354,17055.648824
698.0,642,17093.490094
530.0,313,17099.293998
340.0,934,17163.501057
344.0,274,17192.697075
88.0,77,17194.188013
346.0,1573,17302.814265
344.0,871,17368.091039
342.0,446,17407.509279
226.0,122,17410.953281
326.0,266,17416.776121
346.0,1177,17509.656219
532.0,716,17549.414047
550.0,756,17614.645552
526.0,338,17620.395443
342.0,443,17658.752771
340.0,251,17705.18542
544.0,878,17762.791019
344.0,651,17839.798441
258.0,417,17847.575632
336.0,544,17881.806177
236.0,146,17908.927267
720.0,361,17916.237291
426.0,220,17944.254706
252.0,315,17949.545195
592.0,611,18011.266204
262.0,147,18013.644359
342.0,255,18017.818856
92.0,54,18043.949737
338.0,340,18050.030061
888.0,1501,18210.234046
336.0,699,18291.090327
434.0,417,18298.454546
434.0,487,18340.356894
272.0,842,18426.498954
272.0,844,18493.062902
262.0,149,18495.459765
266.0,852,18562.11255
240.0,320,18567.555339
338.0,309,18614.310873
272.0,844,18653.721797
96.0,69,18679.504025
338.0,263,18684.602788
236.0,134,18687.499867
248.0,686,18747.182415
344.0,394,18756.193447
272.0,844,18826.007738
262.0,410,18858.688105
472.0,359,18890.412502
270.0,841,18931.614176
884.0,1225,19039.442547
578.0,293,19044.963181
94.0,63,19046.104719
272.0,847,19110.523401
518.0,266,19151.214289
548.0,1496,19229.976047
346.0,1428,19337.331775
400.0,210,19365.937493
256.0,305,19371.575863
430.0,554,19405.860608
266.0,856,19471.275507
754.0,425,19511.003242
406.0,210,19515.06577
554.0,1326,19616.305075
542.0,277,19622.205108
984.0,565,19658.571987
346.0,879,19739.948399
620.0,313,19772.458155
258.0,157,19776.622309
412.0,216,19807.7887
980.0,860,19846.985973
382.0,199,19882.73417
508.0,263,19887.777676
594.0,302,19919.070865
542.0,276,19924.553259
434.0,225,19953.298757
418.0,212,19956.997121
342.0,629,19995.720504
246.0,203,20025.907818
774.0,394,20034.147932
890.0,1150,20146.859762
422.0,218,20150.71924
976.0,814,20216.296533
780.0,423,20256.881803
344.0,892,20298.470745
346.0,881,20363.533964
1482.0,855,20435.399433
724.0,359,20442.966096
790.0,413,20475.140403
1474.0,777,20539.762088
666.0,328,20545.959081
796.0,395,20578.240094
898.0,1258,20694.954057
608.0,310,20701.837921
732.0,366,20733.351755
762.0,401,20765.654113
894.0,1176,20849.936044
404.0,205,20853.825684
726.0,363,20885.804013
786.0,397,20919.113153
386.0,198,20923.290125
308.0,301,20953.772914
888.0,1149,21033.728404
754.0,884,21103.269356
414.0,213,21107.585142
986.0,539,21142.430612
388.0,205,21182.844061
94.0,59,21183.801885
658.0,328,21189.111591
344.0,350,21219.699833
742.0,373,21251.980673
342.0,244,21256.750165
658.0,328,21287.997299
260.0,136,21290.236966
316.0,502,21324.689511
728.0,356,21364.049795
258.0,191,21367.607059
342.0,438,21400.942234
986.0,538,21435.158594
742.0,378,21466.853512
788.0,974,21545.470893
256.0,157,21548.452797
304.0,314,21579.593063
990.0,577,21616.290358
554.0,715,21653.88853
498.0,254,21683.956796
496.0,266,21688.470253
264.0,300,21726.7746
258.0,167,21730.447877
436.0,248,21758.98953
520.0,269,21764.383538
344.0,370,21795.742808
568.0,342,21826.548611
438.0,635,21863.075943
306.0,321,21868.964592
246.0,238,21904.806611
626.0,335,21935.344831
704.0,776,21974.740997
1474.0,1748,22110.676862
514.0,263,22115.226185
436.0,374,22148.068201
226.0,121,22151.005564
624.0,588,22187.553957
760.0,417,22219.915606
778.0,391,22261.095141
554.0,283,22266.572116
444.0,462,22301.047763
980.0,582,22337.322394
804.0,521,22372.811923
802.0,406,22406.426072
652.0,432,22445.68989
346.0,962,22514.169175
1478.0,1366,22644.887496
620.0,313,22651.571932
744.0,565,22688.957532
506.0,258,22717.912662
654.0,335,22725.350597
696.0,362,22757.9433
704.0,354,22790.146338
522.0,264,22795.119991
984.0,578,22852.388393
636.0,320,22883.290263
594.0,300,22913.734215
338.0,473,22948.694314
414.0,216,22953.285981
414.0,214,22958.447098
668.0,345,22988.360095
392.0,201,22992.412166
988.0,594,23059.22652
614.0,306,23065.91577
768.0,391,23098.431971
792.0,413,23131.510571
762.0,423,23164.240777
476.0,244,23168.946269
984.0,538,23211.738775
658.0,327,23243.225624
886.0,1153,23314.523293
652.0,326,23344.585588
90.0,57,23345.769387
514.0,265,23351.773419
796.0,425,23388.474273
706.0,352,23419.447333
894.0,1205,23491.110368
908.0,1234,23596.841181
632.0,319,23602.672522
748.0,375,23634.202282
438.0,458,23666.208737
792.0,394,23697.029052
1478.0,879,23745.609256
228.0,134,23772.683937
250.0,297,23778.250172
526.0,270,23807.635333
270.0,523,23843.087691
554.0,596,23879.226681
272.0,841,23959.819028
982.0,610,23996.81432
890.0,1162,24067.158188
344.0,522,24111.997326
608.0,303,24142.215272
442.0,906,24182.851889
710.0,439,24215.392737
338.0,666,24284.491754
272.0,930,24326.037797
772.0,981,24391.13799
980.0,851,24472.768923
588.0,580,24508.148486
270.0,500,24542.35158
338.0,244,24572.083794
986.0,792,24611.771778
884.0,1164,24688.263856
688.0,341,24719.312978
698.0,364,24751.618643
436.0,547,24786.760245
616.0,310,24792.673959
228.0,128,24826.99254
440.0,777,24866.166665
980.0,583,24901.462113
804.0,460,24934.76277
552.0,394,24966.407063
546.0,469,25006.78013
414.0,278,25011.905879
646.0,328,25042.672946
254.0,445,25075.499312
244.0,126,25078.224057
890.0,1154,25149.741161
986.0,514,25199.597179
1460.0,762,25263.143999
666.0,340,25294.510033
398.0,214,25298.148578
436.0,631,25334.666295
344.0,266,25374.316697
342.0,245,25379.720951
718.0,1044,25448.435616
790.0,415,25481.583277
656.0,330,25512.825334
622.0,322,25518.461496
988.0,741,25588.338699
704.0,362,25595.115448
712.0,360,25626.013953
894.0,1148,25694.584648
990.0,559,25771.819939
600.0,306,25777.184124
544.0,378,25808.5077
992.0,614,25846.048088
990.0,576,25880.624184
724.0,365,25922.548515
256.0,301,25928.659709
894.0,1146,26023.894224
702.0,367,26030.443516
658.0,324,26061.144036
998.0,633,26109.8154
892.0,1223,26206.684388
1476.0,844,26246.652757
984.0,567,26291.216939
646.0,362,26328.370218
894.0,1181,26401.980683
260.0,147,26429.894536
762.0,849,26475.602896
252.0,138,26503.885341
342.0,473,26537.667949
672.0,337,26544.328398
702.0,377,26577.770569
270.0,267,26609.475664
386.0,200,26613.783664
256.0,161,26617.147637
620.0,310,26668.541567
568.0,291,26673.890133
684.0,343,26705.071605
270.0,269,26735.092318
590.0,646,26772.888465
986.0,852,26848.585591
780.0,389,26857.09246
720.0,345,26888.728947
544.0,275,26919.417126
772.0,384,26927.056123
1490.0,1171,27035.023548
1486.0,1077,27104.917137
434.0,222,27109.48605
780.0,388,27141.582613
780.0,382,27173.593169
804.0,405,27181.791081
788.0,392,27228.378754
810.0,432,27259.782886
548.0,275,27290.075504
686.0,341,27296.30996
996.0,603,27331.108215
742.0,370,27363.206104
1106.0,647,27410.006625
768.0,380,27441.678405
270.0,153,27445.218154
772.0,382,27477.218062
268.0,281,27507.501523
1002.0,503,27541.590587
996.0,713,27601.435323
788.0,387,27633.145437
998.0,738,27671.908126
996.0,1061,27741.349445
1000.0,557,27792.052547
994.0,555,27852.064073
786.0,389,27860.27439
236.0,130,27887.090378
980.0,545,27920.504961
704.0,352,27927.451756
892.0,1151,28034.081327
774.0,379,28041.434097
898.0,1161,28145.406193
752.0,370,28152.542123
810.0,412,28185.09935
814.0,405,28217.384134
996.0,555,28253.832896
538.0,418,28284.925831
974.0,484,28331.777018
998.0,518,28366.877139
992.0,494,28401.940106
778.0,382,28410.220604
990.0,570,28470.889557
992.0,569,28514.074765
1484.0,1191,28585.781982
556.0,279,28614.970585
270.0,272,28620.049452
554.0,1019,28703.226546
750.0,370,28734.719477
776.0,385,28767.292584
340.0,327,28773.480846
990.0,652,28810.171128
800.0,398,28842.474168
784.0,394,28886.290559
686.0,342,28916.802666
414.0,217,28921.263875
770.0,387,28952.910386
992.0,1217,29024.306413
708.0,360,29062.652982
808.0,400,29093.708448
774.0,390,29100.942835
880.0,1149,29194.692082
682.0,336,29201.403119
664.0,332,29241.344131
986.0,1316,29337.774431
894.0,1162,29417.192337
888.0,1150,29486.108598
986.0,502,29520.045199
522.0,266,29549.451555
612.0,306,29555.897567
1472.0,1311,29665.132592
706.0,379,29673.335522
584.0,294,29703.549886
760.0,380,29734.373751
890.0,1143,29816.998191
1476.0,785,29879.647962
558.0,285,29884.957498
1462.0,930,29961.828021
1474.0,753,30000.170819
1482.0,877,30065.266807
1100.0,581,30101.049785
894.0,1156,30182.304532
1094.0,573,30241.765423
584.0,294,30247.623498
1002.0,718,30326.010161
704.0,384,30333.30074
658.0,325,30363.720014
582.0,322,30394.519933
1084.0,685,30433.085504
708.0,379,30464.043662
740.0,373,30470.319068
436.0,221,30506.516845
1462.0,735,30544.079961
594.0,297,30574.865697
574.0,291,30580.599859
530.0,266,30609.553525
1466.0,828,30681.808304
994.0,491,30724.868013
714.0,349,30733.20805
1484.0,801,30844.128482
1468.0,976,31024.406839
514.0,259,31033.350024
544.0,280,31107.721435
342.0,243,31112.962898
86.0,56,31114.263839
344.0,439,31182.268175
1480.0,793,31347.955644
794.0,1013,31542.319423
890.0,1881,31782.961863
264.0,143,31857.779956
246.0,362,31870.683547
788.0,391,31939.756507
272.0,1022,32084.731348
272.0,847,32263.485673
220.0,120,32266.363425
272.0,920,32402.8612
272.0,322,32410.394005
552.0,787,32555.577814
256.0,138,32559.276697
254.0,263,32627.527286
258.0,135,32631.261343
344.0,1205,32763.833924
214.0,113,32829.503325
442.0,239,32835.016648
270.0,261,32912.471684
272.0,846,33016.069901
272.0,845,33180.764804
438.0,516,33258.497911
270.0,265,33265.306388
272.0,892,33443.979661
550.0,1083,33618.547612
236.0,131,33677.605193
324.0,480,33693.700551
260.0,132,33774.053573
256.0,131,33778.37737
270.0,259,33784.048522
540.0,954,33960.732841
338.0,288,34031.869422
800.0,399,34116.989359
1476.0,1298,34315.708409
640.0,427,34386.420131
94.0,56,34388.88975
680.0,400,34462.627461
560.0,286,34471.051481
338.0,981,34638.858485
336.0,364,34733.159806
1088.0,1142,34905.110309
780.0,394,34985.083604
90.0,74,34986.914391
330.0,524,35068.415935
568.0,418,35156.640352
688.0,362,35232.882235
432.0,336,35244.544732
980.0,1178,35463.090796
576.0,499,35560.677959
696.0,379,35574.218541
272.0,843,35728.63748
264.0,159,35732.485839
272.0,894,35883.532914
272.0,851,36096.568605
264.0,158,36102.432794
546.0,1101,36269.893498
318.0,491,36351.897666
248.0,130,36429.631259
258.0,137,36434.261191
260.0,163,36438.931097
532.0,748,36579.80347
272.0,893,36645.391951
320.0,307,36681.393502
274.0,878,36761.453789
250.0,158,36764.722092
270.0,265,36770.311251
1470.0,1621,36911.851757
330.0,650,36948.555344
308.0,230,36952.954209
794.0,540,36987.615557
254.0,166,37015.886153
786.0,537,37051.014836
1470.0,1232,37142.694706
786.0,444,37176.768897
790.0,413,37207.543127
324.0,868,37279.342844
322.0,245,37285.547556
586.0,444,37318.628918
260.0,140,37321.815585
310.0,304,37351.205115
240.0,127,37353.658341
260.0,141,37356.017066
254.0,135,37383.008005
698.0,443,37392.307215
258.0,139,37418.630872
806.0,587,37459.488154
900.0,1358,37533.752715
606.0,305,37563.597646
780.0,760,37634.574458
642.0,327,37640.786496
680.0,560,37676.871686
732.0,365,37708.05141
552.0,282,37738.425887
494.0,250,37743.671122
586.0,333,37774.789121
260.0,140,37777.531195
276.0,142,37780.696084
578.0,412,37822.528118
576.0,354,37854.571841
574.0,307,37861.135778
654.0,617,37922.639385
1092.0,911,37963.132819
638.0,367,38001.643264
344.0,654,38038.892474
994.0,1151,38135.477071
580.0,293,38141.947561
1100.0,993,38219.369222
578.0,465,38251.737858
676.0,334,38282.002815
772.0,418,38290.309077
580.0,295,38319.416036
1474.0,1358,38423.717102
342.0,311,38430.16067
994.0,1214,38546.257707
952.0,475,38578.921329
704.0,405,38586.958607
796.0,442,38619.863403
766.0,572,38654.992542
684.0,342,38685.803717
246.0,188,38690.538982
988.0,539,38734.412163
342.0,402,38767.716276
572.0,439,38801.478381
772.0,382,38833.684927
548.0,323,38840.710889
508.0,261,38870.262243
234.0,133,38873.332398
492.0,253,38910.034961
514.0,264,38915.482598
552.0,412,38948.04168
550.0,282,38978.047757
530.0,267,38982.782905
590.0,334,39013.613719
342.0,258,39019.320407
544.0,426,39051.277287
542.0,396,39097.630051
804.0,492,39132.118174
560.0,294,39138.056097
434.0,457,39172.687964
1456.0,895,39238.312445
722.0,366,39276.677545
556.0,295,39281.924061
540.0,273,39311.515511
814.0,426,39343.260264
510.0,261,39348.569046
814.0,430,39380.752878
1474.0,995,39454.914141
658.0,344,39485.978483
560.0,286,39492.712701
652.0,350,39524.939631
660.0,505,39559.995141
582.0,640,39596.196563
1266.0,1615,39714.788964
996.0,1223,39816.210398
774.0,391,39823.716441
592.0,296,39853.827192
796.0,392,39886.454052
788.0,391,39917.643832
572.0,290,39923.09804
560.0,283,39953.134109
998.0,563,39998.63183
260.0,160,40001.693414
1486.0,820,40065.008578
994.0,796,40104.529287
566.0,329,40135.576772
774.0,668,40185.595753
774.0,383,40217.941257
654.0,328,40249.450855
576.0,293,40255.858949
982.0,514,40289.948303
1478.0,722,55152.801676
438.0,341,55160.221481
978.0,860,55233.583502
718.0,371,55269.257881
550.0,295,55275.929953
496.0,249,55308.856103
992.0,532,55357.850232
1462.0,672,55400.327474
804.0,424,55436.964378
338.0,533,55482.516516
554.0,279,55489.904653
302.0,348,55533.502205
986.0,514,55607.54145
550.0,274,55662.823579
264.0,157,55668.613852
520.0,264,55708.620894
248.0,182,55714.703077
512.0,263,55720.49228
574.0,291,55773.300186
264.0,318,55829.475331
676.0,343,55836.859588
558.0,285,55896.232484
554.0,284,55903.511147
554.0,295,55973.986358
560.0,307,56028.502565
498.0,251,56037.776944
242.0,192,56043.890755
654.0,344,56099.287419
534.0,275,56156.682588
548.0,278,56163.607197
548.0,283,56219.104671
604.0,321,56226.108855
530.0,269,56286.556775
892.0,1203,56424.539354
562.0,288,56470.67496
312.0,334,56478.603948
768.0,386,56551.334841
664.0,336,56613.782388
802.0,400,56681.71299
988.0,580,56745.037005
788.0,399,56806.833363
1466.0,935,56899.713109
534.0,494,56963.588275
440.0,225,57016.972092
768.0,380,57025.988639
750.0,372,57083.809339
626.0,366,57151.839257
440.0,226,57158.917715
778.0,388,57241.324374
766.0,450,57297.918303
782.0,387,57353.007088
766.0,381,57417.081078
790.0,394,57429.158697
732.0,359,57491.832471
796.0,443,57573.386974
1450.0,703,57636.382143
434.0,257,57692.498833
1472.0,873,57769.490664
540.0,285,57826.602738
778.0,424,57900.638222
1476.0,775,57980.474417
436.0,278,58039.060705
618.0,313,58046.635685
258.0,294,58102.295469
572.0,289,58162.277807
94.0,64,58164.272564
1470.0,956,58309.891102
796.0,415,58322.807248
766.0,381,58378.415482
904.0,1184,58510.116953
612.0,306,58583.088389
774.0,404,58645.348532
1480.0,813,58723.700559
800.0,419,58774.134778
1470.0,662,58914.656659
996.0,580,58976.495735
432.0,262,58982.293385
660.0,335,59040.298467
986.0,677,59102.731645
978.0,682,59226.603685
890.0,1205,59354.235871
242.0,128,59357.597935
318.0,287,59416.520871
248.0,130,59420.188297
526.0,294,59475.087312
522.0,457,59485.9944
308.0,209,59557.211458
264.0,146,59561.069767
432.0,469,59622.56208
256.0,138,59626.147789
560.0,319,59694.217744
314.0,321,59752.535045
1466.0,857,59828.93862
342.0,240,59888.314197
706.0,377,59895.968822
232.0,125,59923.111263
336.0,294,59929.317258
794.0,423,59961.793285
688.0,417,59993.420019
300.0,361,69465.37362
320.0,272,69471.064603
700.0,352,69517.526182
544.0,595,69556.210186
672.0,341,69590.224993
310.0,207,69595.066644
654.0,326,69627.789409
584.0,297,69634.974311
534.0,300,69668.490188
342.0,263,69673.891137
656.0,328,69715.779051
804.0,460,69754.451213
610.0,306,69760.648106
544.0,395,69797.612939
1464.0,1257,69916.542343
520.0,267,69923.732681
974.0,629,69963.965286
770.0,384,69996.634569
628.0,316,70029.14432
230.0,123,70031.867219
522.0,298,70065.801264
434.0,247,70071.045269
524.0,270,70116.507031
342.0,266,70123.758339
646.0,340,70171.599328
318.0,478,70223.014521
540.0,278,70230.211775
432.0,249,70266.604845
662.0,332,70275.513004
542.0,675,70366.172657
548.0,301,70372.979839
512.0,259,70408.26978
664.0,331,70455.94425
304.0,343,70464.268942
344.0,890,70575.329381
1472.0,693,70631.910167
250.0,246,70674.778498
342.0,880,70733.032421
654.0,331,70775.172038
732.0,363,70812.252852
774.0,396,70865.421817
770.0,384,70876.265529
710.0,372,70936.193845
760.0,384,70997.648933
992.0,583,71046.209428
666.0,331,71085.156406
550.0,466,71131.116959
820.0,401,71142.446791
498.0,253,71177.540195
986.0,573,71228.356895
990.0,875,71344.602331
690.0,486,71388.265676
992.0,1117,71482.515691
344.0,310,71489.968635
774.0,388,71524.041536
698.0,545,71571.825008
548.0,307,71626.857522
538.0,314,71634.206769
246.0,184,71689.465911
540.0,378,71699.340273
774.0,559,71781.06701
340.0,270,71786.99532
312.0,246,71826.73514
548.0,518,71877.234116
342.0,277,71883.256952
304.0,219,71921.134852
800.0,463,71931.655259
340.0,359,71981.137698
550.0,368,72044.710196
522.0,278,72054.832796
342.0,282,72109.623792
554.0,297,72154.897391
550.0,311,72163.260792
536.0,280,72200.952033
304.0,377,72210.240057
546.0,324,72254.846186
270.0,268,72301.88648
760.0,410,72312.742298
806.0,474,72382.507051
548.0,361,72443.565935
764.0,608,72513.847719
536.0,303,72557.372922
640.0,338,72564.26215
662.0,481,72610.538994
1108.0,1362,72743.236582
728.0,372,72805.467993
544.0,755,72882.948581
342.0,278,72925.231816
522.0,271,72931.601493
510.0,266,72981.23599
980.0,839,73080.466495
550.0,337,73086.722085
250.0,135,73089.642969
1006.0,610,73189.688129
520.0,313,73197.066332
676.0,335,73269.356425
546.0,280,73278.072339
428.0,352,73319.38485
256.0,147,73322.86601
544.0,341,73369.439717
232.0,124,73372.107848
266.0,177,73406.693316
538.0,300,73413.8085
700.0,400,73461.220735
436.0,436,73531.018031
768.0,460,73593.746317
650.0,366,73636.638365
786.0,464,73647.548996
998.0,784,73733.643627
554.0,363,73779.488724
694.0,358,73788.203587
630.0,322,73826.760465
246.0,130,73829.5722
994.0,934,73946.471391
1480.0,880,74073.502067
738.0,368,74108.130542
988.0,610,74161.437264
1486.0,956,74261.887284
548.0,332,74272.371448
696.0,372,74337.027284
278.0,140,74341.627425
996.0,656,74403.722151
752.0,381,74447.999691
988.0,1060,74547.112281
1480.0,802,74645.590188
782.0,392,74705.001215
794.0,598,74765.358342
776.0,431,74809.127666
1480.0,1007,74914.824906
508.0,256,74920.493168
728.0,369,74963.524708
1470.0,1335,75081.744797
764.0,381,75153.654599
764.0,379,75196.835134
764.0,439,75243.824539
760.0,376,75285.434075
1484.0,934,75343.121776
758.0,376,75410.625943
712.0,352,75471.477404
1488.0,818,75550.683775
778.0,392,75606.123626
772.0,405,75656.237967
764.0,376,75707.427238
732.0,361,75714.656905
988.0,542,75772.676619
342.0,730,75886.731149
558.0,482,75947.019389
592.0,415,76016.682505
264.0,142,76020.404405
1468.0,744,76070.309355
782.0,460,76130.358866
700.0,482,76196.323586
1098.0,1159,76333.712505
814.0,450,76390.721761
