#{"t_start": 1621921320.0575564, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
556.0,410,32683.815426
218.0,114,32688.176845
552.0,871,32765.191751
590.0,587,32913.358585
252.0,164,32917.280452
82.0,53,32918.513221
546.0,668,33018.830741
272.0,882,33184.494523
342.0,448,33259.782594
330.0,253,33266.194463
342.0,232,33334.619891
254.0,289,33341.215244
272.0,885,33534.519717
250.0,238,33607.354219
270.0,265,33616.591853
772.0,848,33776.460368
264.0,145,33780.349465
628.0,320,33859.651922
880.0,1226,34035.88604
704.0,354,34119.123256
770.0,418,34190.340894
702.0,969,34376.382853
764.0,410,34392.639875
706.0,366,34464.88474
994.0,1090,34636.521487
614.0,315,34729.383627
336.0,362,34740.103864
90.0,67,34806.975236
88.0,72,34809.814168
996.0,572,34894.672899
90.0,75,34897.610311
568.0,307,34979.68052
246.0,170,34983.183983
432.0,601,35066.888892
248.0,199,35147.782399
652.0,351,35158.791136
342.0,261,35230.951194
780.0,411,35308.507882
534.0,307,35317.994791
644.0,344,35390.526254
696.0,478,35462.07386
584.0,810,35570.005491
1092.0,830,35726.662586
268.0,858,35874.824616
270.0,521,35978.729239
272.0,894,36105.583789
254.0,164,36173.68664
778.0,393,36188.302242
894.0,1354,36438.917517
252.0,133,36443.012882
272.0,844,36586.101368
250.0,160,36591.41938
306.0,328,36642.731007
238.0,125,36644.756117
542.0,540,36685.653832
300.0,373,36729.243347
272.0,871,36802.50602
990.0,1261,36878.39471
588.0,814,36947.532
544.0,544,36981.876178
620.0,458,37015.617537
532.0,395,37024.29481
262.0,144,37051.216075
636.0,423,37101.998654
340.0,240,37107.433752
252.0,137,37110.020983
258.0,143,37137.133937
416.0,289,37142.627051
586.0,425,37175.97692
440.0,284,37205.245818
320.0,239,37209.502296
228.0,124,37211.723979
700.0,694,37280.311268
684.0,353,37289.157708
316.0,398,37321.15845
990.0,925,37386.682032
254.0,167,37390.347642
644.0,457,37423.296062
256.0,132,37426.193198
322.0,316,37461.417891
648.0,594,37496.493843
676.0,359,37527.742137
638.0,346,37534.562942
342.0,231,37562.934004
342.0,256,37567.618647
1480.0,1244,37672.832824
712.0,363,37704.197214
522.0,269,37709.959779
578.0,554,37746.044703
996.0,712,37817.878603
990.0,580,37854.754716
548.0,286,37860.565288
578.0,312,37892.359578
992.0,1016,37958.532924
392.0,202,37962.826338
574.0,303,37999.153315
1470.0,983,38068.512298
750.0,438,38101.479257
634.0,411,38109.861794
578.0,520,38146.064378
250.0,132,38182.198343
264.0,142,38185.243082
1470.0,838,38248.493234
766.0,381,38256.19342
988.0,905,38321.18229
588.0,295,38357.057375
428.0,256,38361.66493
702.0,380,38393.349784
556.0,282,38398.475831
984.0,859,38464.43117
758.0,384,38495.675408
1482.0,1143,38585.044028
764.0,381,38617.051076
1486.0,746,38655.746727
766.0,400,38688.25046
224.0,120,38690.365692
532.0,269,38729.169621
258.0,138,38732.072381
436.0,269,38761.63129
710.0,360,38770.124721
780.0,389,38803.068886
784.0,950,38871.370876
522.0,269,38908.215445
490.0,250,38913.364718
438.0,257,38942.94543
522.0,264,38948.493466
1098.0,1064,39018.131797
554.0,289,39047.891314
714.0,401,39056.817488
548.0,422,39102.389336
234.0,124,39129.539153
588.0,305,39135.677089
554.0,417,39169.158774
546.0,297,39199.387399
650.0,344,39206.094417
592.0,300,39235.999466
436.0,463,39275.883463
556.0,314,39281.9278
542.0,273,39311.397706
548.0,276,39316.589742
524.0,265,39345.396051
980.0,494,39379.491791
438.0,253,39384.255471
1476.0,1036,39458.874386
512.0,259,39489.804086
812.0,403,39522.777885
804.0,414,39530.897149
1480.0,941,39598.501535
998.0,1146,39707.640005
680.0,549,39741.789397
776.0,386,39748.998
718.0,430,39780.851599
676.0,343,39818.23118
748.0,372,39849.48565
674.0,340,39857.017882
526.0,267,39886.478295
782.0,382,39917.867824
792.0,390,39925.950401
552.0,1262,40032.482027
1484.0,1036,40100.340015
666.0,720,40139.61447
646.0,325,40181.421417
534.0,313,40188.573148
798.0,393,40221.992903
554.0,315,40252.947745
654.0,339,40259.662075
982.0,421,40292.017817
438.0,265,40321.185961
538.0,399,55153.813356
520.0,261,55159.144057
992.0,959,55235.4167
548.0,323,55269.485051
1480.0,1713,55399.295244
516.0,262,55405.667484
774.0,390,55441.729126
266.0,291,55481.671767
254.0,184,55486.055299
594.0,313,55530.193016
544.0,278,55536.50716
542.0,298,55604.763036
512.0,260,55612.64658
572.0,360,55672.244511
552.0,312,55712.368137
1462.0,1636,55898.457247
796.0,408,55970.058571
710.0,362,55982.024689
548.0,284,56036.350912
558.0,288,56091.682431
530.0,272,56099.962082
768.0,400,56160.295998
546.0,620,56223.67938
544.0,278,56283.517486
656.0,326,56292.073761
214.0,114,56294.866466
708.0,376,56356.932346
564.0,286,56418.588811
604.0,306,56426.621393
888.0,1151,56611.184509
802.0,407,56621.345309
994.0,518,56692.205791
716.0,359,56749.499926
984.0,954,56893.634466
556.0,327,56957.00231
780.0,386,56964.764275
786.0,395,57022.648856
520.0,265,57077.688102
782.0,384,57087.537295
728.0,412,57156.288226
558.0,506,57242.461761
230.0,122,57245.348128
794.0,417,57300.828732
976.0,621,57362.971748
694.0,350,57427.206081
1482.0,762,57568.722862
888.0,1255,57698.110458
790.0,412,57763.513659
794.0,439,57824.300684
752.0,376,57833.623957
780.0,382,57908.579688
572.0,290,57971.976255
280.0,148,57978.265844
1122.0,647,58045.176517
696.0,355,58102.432737
300.0,539,58168.727218
528.0,426,58244.446042
224.0,121,58247.626057
892.0,1185,58382.575669
650.0,325,58448.484582
1464.0,684,58510.028225
342.0,247,58582.203115
272.0,845,58711.735685
344.0,641,58768.736167
306.0,602,58832.113425
1470.0,668,58923.274384
1480.0,726,59039.323887
226.0,121,59041.984058
312.0,203,59047.775954
708.0,363,59100.716207
884.0,1342,59289.392938
256.0,138,59294.101878
1480.0,897,59417.719273
312.0,230,59423.155298
228.0,121,59425.675179
584.0,317,59481.306842
1468.0,801,59614.098391
816.0,419,59628.823775
218.0,117,59689.510652
986.0,668,59758.358876
218.0,116,59761.089541
528.0,265,59822.563184
264.0,272,59829.867404
544.0,429,59893.037446
528.0,301,59923.225805
414.0,216,59928.181189
556.0,313,59958.104788
706.0,989,69466.281517
574.0,1014,69552.355632
430.0,231,69557.921605
308.0,619,69598.274091
436.0,264,69629.537204
502.0,257,69636.034794
1476.0,773,69713.745938
804.0,426,69752.271863
554.0,286,69757.929065
984.0,592,69798.998252
990.0,706,69869.140193
520.0,266,69874.878805
526.0,266,69917.709118
430.0,271,69924.729221
664.0,332,69958.394852
708.0,387,69990.818928
1494.0,722,70032.808214
338.0,349,70067.816288
490.0,248,70073.327369
258.0,171,70115.784601
94.0,66,70118.050691
530.0,291,70126.430758
544.0,280,70171.526102
552.0,341,70179.178102
236.0,128,70222.842237
496.0,259,70229.050725
518.0,288,70267.52594
342.0,255,70274.147711
436.0,235,70307.153531
500.0,260,70313.008906
264.0,947,70412.059813
548.0,298,70459.209374
222.0,119,70461.659655
1466.0,733,70522.264014
988.0,529,70581.495602
1466.0,767,70677.502135
500.0,256,70682.897831
254.0,161,70722.358914
550.0,306,70730.762762
1462.0,811,70814.29453
794.0,398,70866.859554
736.0,365,70877.954659
578.0,294,70935.088856
774.0,390,70996.680334
706.0,353,71005.180171
500.0,256,71046.067825
782.0,397,71086.822028
1484.0,822,71142.389202
612.0,308,71179.650428
544.0,675,71233.553017
600.0,306,71289.405314
684.0,341,71296.774206
260.0,185,71347.434552
500.0,256,71353.13011
696.0,443,71395.609905
344.0,251,71434.623266
786.0,408,71445.988176
310.0,235,71485.540854
312.0,465,71521.471154
982.0,649,71571.155047
432.0,322,71626.743228
342.0,720,71695.416489
546.0,292,71739.579437
254.0,158,71743.282057
340.0,281,71781.875066
534.0,383,71791.363193
308.0,220,71830.410181
762.0,598,71881.595863
526.0,378,71922.751842
266.0,306,71928.888731
652.0,602,71986.029619
526.0,299,72047.684698
536.0,286,72104.667042
536.0,308,72113.260743
586.0,614,72165.659535
248.0,186,72201.823104
532.0,341,72210.04047
584.0,306,72254.14269
534.0,292,72301.140068
792.0,737,72376.478812
720.0,426,72440.462696
216.0,114,72445.1295
984.0,1424,72606.063239
526.0,295,72611.291073
792.0,1003,72701.183325
986.0,1293,72879.525689
534.0,270,72886.2228
1024.0,580,72978.337733
544.0,356,72986.535765
534.0,504,73041.051834
550.0,342,73084.83337
988.0,658,73136.247556
566.0,288,73191.997223
700.0,418,73264.174335
572.0,293,73274.575198
772.0,444,73318.661492
556.0,302,73364.236874
548.0,289,73371.055448
556.0,304,73408.449625
548.0,296,73415.619876
546.0,297,73460.34837
322.0,280,73468.272892
704.0,401,73538.253893
588.0,349,73597.356786
794.0,454,73641.375181
784.0,481,73687.600806
552.0,359,73696.253685
790.0,535,73778.48369
544.0,297,73785.646818
548.0,290,73823.379855
412.0,212,73828.483864
544.0,415,73877.149943
548.0,459,73941.357477
778.0,445,74006.304765
552.0,343,74016.546968
552.0,565,74081.580025
754.0,380,74118.454034
728.0,364,74165.263107
988.0,640,74214.611211
344.0,291,74265.64105
300.0,171,74270.405686
770.0,386,74335.572728
728.0,364,74392.039133
440.0,417,74402.285035
776.0,380,74446.349109
1478.0,804,74540.835288
710.0,358,74548.731411
416.0,222,74588.676581
678.0,339,74596.412698
992.0,554,74703.94941
552.0,366,74711.663375
776.0,542,74770.787113
268.0,289,74813.080434
798.0,556,74876.061682
526.0,272,74882.311958
750.0,377,74922.19506
508.0,258,74962.025211
1136.0,803,75019.204116
986.0,581,75081.649896
648.0,344,75152.708112
740.0,372,75195.660349
780.0,389,75241.846731
668.0,332,75248.978497
784.0,386,75291.564395
754.0,376,75335.083658
776.0,380,75344.965962
788.0,391,75414.666317
606.0,311,75472.824455
988.0,894,75598.702841
794.0,425,75609.813765
426.0,222,75655.634262
1478.0,745,75714.393362
328.0,235,75766.093912
