#{"t_start": 1621921319.8258305, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
262.0,268,6513.43415
552.0,563,6608.200162
268.0,150,6612.243897
238.0,123,6615.913564
250.0,322,6651.502341
90.0,71,6653.062914
434.0,763,6702.940521
288.0,488,6743.203381
260.0,137,6786.935068
268.0,344,6798.026906
254.0,164,6847.880647
272.0,849,6914.659493
266.0,151,6917.546161
236.0,461,6973.06499
550.0,939,7058.41699
250.0,179,7094.528523
266.0,147,7097.651923
434.0,597,7134.634065
344.0,311,7170.788149
338.0,982,7306.239326
556.0,660,7395.443162
262.0,404,7452.963563
266.0,876,7511.395769
552.0,671,7607.696114
86.0,58,7610.12068
338.0,447,7678.603694
218.0,118,7681.210962
268.0,849,7806.24895
270.0,1135,7892.542145
272.0,867,7949.832556
224.0,824,8021.113322
316.0,382,8053.331037
270.0,142,8056.651395
268.0,168,8060.693886
296.0,214,8093.018687
266.0,155,8096.66879
338.0,464,8141.939408
240.0,729,8182.830171
430.0,309,8221.729072
264.0,167,8226.592538
340.0,819,8332.702448
426.0,477,8384.879698
346.0,1470,8536.555626
266.0,267,8541.707888
272.0,860,8657.053169
244.0,693,8709.356658
258.0,144,8742.155945
228.0,145,8747.109292
232.0,125,8751.622722
88.0,68,8753.379198
468.0,752,8848.48307
234.0,122,8852.643528
268.0,894,8980.762119
272.0,846,9050.595696
316.0,303,9082.251713
568.0,743,9139.606575
550.0,535,9191.51391
434.0,386,9233.219631
342.0,248,9281.520136
260.0,136,9286.775313
332.0,453,9352.458857
342.0,1009,9468.419027
542.0,927,9554.828971
542.0,286,9562.310595
586.0,313,9598.821981
258.0,137,9601.879226
272.0,847,9695.954585
266.0,267,9704.096267
270.0,896,9818.811279
272.0,889,9930.111208
344.0,648,9983.019649
344.0,890,10088.902275
326.0,666,10141.14592
242.0,128,10144.078725
314.0,304,10188.668161
302.0,218,10193.411915
272.0,885,10299.508399
272.0,853,10371.546859
254.0,188,10376.081088
270.0,903,10487.971571
266.0,146,10491.78733
258.0,139,10496.629142
260.0,135,10530.312725
346.0,884,10582.204751
260.0,153,10618.388144
272.0,878,10677.051606
258.0,136,10718.130744
268.0,855,10791.283794
262.0,139,10851.366647
272.0,856,10915.62671
338.0,257,10951.230627
264.0,146,10954.81706
272.0,865,11038.721543
546.0,298,11045.290764
272.0,847,11134.515821
272.0,851,11244.65307
268.0,967,11329.02326
240.0,249,11335.137584
272.0,849,11408.901458
244.0,880,11468.28376
94.0,57,11503.898211
264.0,401,11513.979613
306.0,923,11618.319062
432.0,1013,11715.987469
544.0,694,11767.601225
524.0,550,11837.643261
694.0,904,11903.15045
336.0,320,11952.463307
92.0,79,11955.019756
254.0,149,11958.468822
318.0,641,12042.176533
544.0,536,12085.265386
262.0,300,12093.135066
268.0,266,12137.56236
336.0,730,12188.125491
312.0,223,12232.455086
336.0,395,12239.932217
224.0,120,12280.551392
244.0,134,12285.526248
238.0,234,12292.441498
264.0,287,12335.416
338.0,1038,12432.260741
268.0,390,12470.056356
342.0,475,12515.983368
322.0,654,12569.98456
340.0,509,12632.746704
92.0,64,12635.027892
336.0,433,12691.69294
260.0,152,12695.147083
794.0,586,12736.56037
86.0,60,12738.180688
430.0,379,12775.470169
94.0,60,12777.359981
92.0,56,12778.662772
564.0,736,12860.840822
86.0,61,12862.451498
86.0,56,12863.990203
84.0,59,12866.023211
318.0,620,12911.733251
268.0,300,12971.542583
580.0,1302,13118.625851
430.0,1040,13274.789662
544.0,1044,13394.000501
430.0,608,13470.398328
340.0,276,13478.531737
304.0,715,13570.323053
92.0,71,13571.856416
78.0,87,13573.949267
338.0,1212,13662.957624
334.0,592,13742.649005
94.0,60,13744.108252
252.0,463,13784.167362
258.0,155,13787.864983
256.0,161,13791.663599
86.0,54,13793.67642
344.0,274,13826.7927
270.0,407,13860.64781
300.0,767,13904.580979
558.0,910,13994.67672
262.0,141,13998.596987
430.0,1358,14142.061856
258.0,300,14149.43856
234.0,126,14191.346746
262.0,157,14194.811321
270.0,407,14228.010928
264.0,1120,14313.121405
272.0,854,14401.444292
348.0,1878,14557.653845
272.0,862,14643.840774
248.0,264,14650.347085
266.0,864,14721.650008
298.0,224,14768.331219
242.0,187,14773.483889
246.0,156,14778.344677
262.0,146,14819.684392
338.0,1096,14906.549356
258.0,166,14910.26009
266.0,861,14975.740385
266.0,345,14982.180657
254.0,159,15009.834818
88.0,58,15010.822134
94.0,54,15011.959192
264.0,669,15054.037336
878.0,1609,15156.469038
244.0,155,15184.12808
270.0,316,15190.186602
336.0,284,15229.483327
428.0,601,15264.783134
88.0,55,15266.129144
262.0,318,15297.309956
94.0,70,15299.441124
262.0,155,15302.443816
296.0,209,15330.394277
264.0,854,15370.772395
94.0,57,15372.201737
346.0,1596,15489.852493
82.0,53,15515.353577
430.0,383,15523.46352
904.0,1372,15635.171572
268.0,163,15638.378704
268.0,937,15705.329253
252.0,132,15708.703542
342.0,1107,15804.314971
270.0,859,15844.099621
92.0,56,15845.752488
340.0,913,15911.106304
252.0,146,15913.857782
270.0,401,15949.648802
272.0,279,15979.117804
258.0,143,15982.164809
90.0,54,15983.389051
272.0,923,16048.923193
270.0,265,16054.371765
266.0,963,16139.699017
264.0,273,16169.738695
344.0,1272,16241.438119
268.0,281,16271.611475
434.0,435,16309.160085
272.0,888,16350.039486
272.0,861,16414.301885
96.0,62,16415.530664
88.0,56,16416.478443
250.0,186,16450.762569
342.0,1049,16527.922609
250.0,137,16530.538015
344.0,882,16597.067313
424.0,393,16630.024344
424.0,410,16639.084814
524.0,841,16715.341775
344.0,879,16784.254162
90.0,57,16789.235578
310.0,438,16821.599513
90.0,69,16823.003783
348.0,971,16907.752853
260.0,155,16910.610709
430.0,504,16945.30618
344.0,901,17010.286727
348.0,984,17092.524864
352.0,1561,17192.297085
340.0,1552,17300.338274
342.0,903,17366.739033
438.0,221,17370.452821
402.0,201,17374.340781
346.0,879,17446.665453
340.0,247,17474.657225
290.0,259,17479.615129
426.0,295,17509.476733
428.0,269,17515.129268
218.0,115,17517.920148
322.0,317,17548.531902
338.0,521,17585.798168
316.0,263,17614.535063
342.0,451,17622.485837
240.0,151,17653.674178
94.0,55,17655.678902
340.0,242,17661.5944
344.0,926,17761.339562
344.0,362,17804.452926
90.0,79,17806.12061
222.0,120,17808.932704
252.0,207,17840.908925
498.0,256,17845.636525
640.0,631,17880.996017
582.0,809,17945.519566
510.0,261,17949.485598
440.0,1522,18052.366188
892.0,1675,18248.952885
334.0,498,18292.795999
272.0,1115,18378.258613
770.0,754,18430.426058
266.0,934,18498.422435
92.0,59,18500.010634
322.0,245,18530.698747
272.0,845,18570.344378
538.0,1298,18683.211312
238.0,142,18686.371084
272.0,843,18749.49114
262.0,142,18752.694882
756.0,389,18790.874638
340.0,255,18795.719944
486.0,252,18823.935017
540.0,419,18856.606215
546.0,308,18863.286602
336.0,475,18896.804464
338.0,1230,19005.608883
252.0,137,19008.309882
438.0,794,19047.908742
348.0,1245,19155.619994
544.0,907,19221.902098
500.0,252,19226.99273
508.0,262,19257.01416
394.0,207,19261.275119
524.0,270,19291.054928
266.0,307,19296.970165
684.0,348,19333.955761
342.0,710,19371.843513
502.0,259,19401.011298
470.0,241,19405.500059
398.0,204,19433.348231
510.0,266,19438.980425
394.0,205,19467.312595
492.0,253,19472.561902
548.0,284,19509.225467
550.0,512,19543.89796
94.0,63,19545.565487
540.0,276,19550.513301
550.0,320,19582.095924
344.0,910,19650.503173
738.0,363,19657.644935
526.0,269,19701.275446
776.0,386,19734.256233
520.0,268,19740.077969
436.0,339,19773.302066
688.0,343,19780.705684
342.0,1389,19889.587186
764.0,398,19922.850461
344.0,635,19958.910812
552.0,315,19991.118247
416.0,213,19995.52228
766.0,422,20030.34117
96.0,73,20031.969223
708.0,422,20075.143094
386.0,199,20079.267682
978.0,994,20153.626141
580.0,870,20219.893834
72.0,114,20222.405252
732.0,361,20261.400383
332.0,274,20291.313535
774.0,394,20298.866704
432.0,222,20327.1028
638.0,316,20333.335464
258.0,158,20360.205585
808.0,399,20368.298355
316.0,484,20402.167716
980.0,539,20443.959934
1098.0,741,20507.35883
306.0,313,20513.352588
894.0,1362,20633.001089
786.0,386,20664.52369
722.0,361,20696.041686
616.0,311,20702.818635
434.0,466,20736.425195
222.0,120,20739.116776
888.0,1167,20847.048679
666.0,334,20853.53043
706.0,355,20884.683727
382.0,201,20889.152354
708.0,935,20957.803739
342.0,226,20996.285611
884.0,1151,21067.431026
440.0,339,21101.241472
344.0,875,21142.107685
720.0,361,21185.913558
428.0,500,21218.575157
434.0,291,21223.987695
722.0,363,21256.512954
718.0,354,21287.956758
504.0,262,21292.375117
94.0,69,21318.910927
592.0,298,21324.340511
266.0,858,21398.71395
702.0,694,21435.058001
988.0,555,21470.12395
762.0,381,21501.358844
248.0,180,21504.690495
220.0,119,21543.820382
558.0,1240,21618.557788
984.0,763,21657.216636
1490.0,2256,21829.984181
440.0,407,21861.957856
806.0,463,21901.508378
430.0,433,21909.804413
342.0,488,21944.757007
788.0,393,21976.392858
1478.0,704,22036.491787
712.0,527,22076.948241
772.0,592,22113.333705
878.0,1252,22188.880767
222.0,125,22191.180428
592.0,325,22221.744682
762.0,381,22262.454371
548.0,280,22267.807497
260.0,137,22295.491386
246.0,183,22299.142135
340.0,775,22339.762221
762.0,388,22372.225708
810.0,436,22406.441185
328.0,248,22441.646966
800.0,399,22450.23601
830.0,470,22483.58485
230.0,144,22511.466323
316.0,276,22517.531287
424.0,245,22547.360083
384.0,193,22552.145646
260.0,148,22554.996112
404.0,227,22583.855928
808.0,444,22645.928566
886.0,1153,22719.175756
90.0,61,22720.489649
430.0,250,22726.319149
772.0,391,22759.674084
546.0,326,22791.027785
428.0,250,22795.378857
534.0,416,22849.856945
792.0,431,22882.894695
1494.0,1016,22953.208566
640.0,434,22986.18261
636.0,320,22992.098531
380.0,199,23026.53621
702.0,353,23033.365634
772.0,413,23067.162515
668.0,350,23098.575807
796.0,397,23131.605005
1470.0,859,23173.097691
790.0,392,23212.891121
498.0,255,23242.743464
706.0,364,23249.422487
496.0,249,23279.039478
732.0,360,23310.096339
802.0,420,23318.532732
642.0,332,23349.541201
800.0,412,23386.501251
772.0,392,23417.73559
604.0,309,23424.064265
626.0,314,23454.549749
238.0,134,23456.852488
302.0,357,23488.184061
616.0,310,23493.965289
990.0,1129,23597.698876
776.0,402,23605.582816
342.0,241,23634.104186
658.0,930,23698.413643
646.0,326,23705.525549
226.0,119,23738.776906
434.0,503,23772.564872
92.0,72,23774.517787
540.0,552,23808.983665
94.0,65,23810.168012
502.0,257,23815.751033
714.0,422,23848.9338
266.0,933,23931.600337
270.0,877,23998.139796
688.0,348,24004.680611
234.0,150,24030.927063
646.0,329,24036.668752
614.0,308,24067.328796
734.0,368,24109.5446
786.0,395,24116.898086
796.0,400,24148.616104
886.0,1165,24243.70896
432.0,390,24251.413872
338.0,716,24319.797679
774.0,402,24327.869302
432.0,330,24357.442684
720.0,368,24387.895341
1478.0,1138,24474.644446
888.0,1366,24574.569051
346.0,1009,24648.692658
1464.0,1011,24716.90668
654.0,336,24723.170626
386.0,198,24751.956742
726.0,404,24760.051453
570.0,364,24791.379033
238.0,133,24794.440007
496.0,254,24830.527755
550.0,581,24866.114174
900.0,1200,24938.393952
676.0,347,24968.676793
712.0,385,25006.966696
794.0,658,25044.150441
798.0,417,25076.750606
214.0,875,25143.020541
704.0,389,25150.87031
674.0,339,25196.596778
982.0,1184,25269.412129
1472.0,986,25336.542733
770.0,385,25378.681636
586.0,297,25409.63038
1102.0,910,25450.704337
500.0,257,25480.779884
1092.0,574,25516.407488
778.0,392,25555.00144
702.0,354,25586.052897
890.0,1198,25656.654171
980.0,593,25690.879795
662.0,332,25740.138403
982.0,554,25774.318017
602.0,301,25779.488915
886.0,1147,25875.545097
1482.0,1369,25961.124619
994.0,1280,26058.539678
738.0,364,26065.543809
1486.0,1066,26171.944002
990.0,599,26207.147208
1474.0,995,26284.580434
620.0,310,26289.635781
768.0,386,26327.051942
576.0,287,26359.561057
250.0,172,26363.140718
270.0,391,26395.387804
890.0,1147,26470.585254
652.0,343,26503.296525
620.0,309,26509.904686
270.0,278,26539.59095
910.0,1160,26615.556958
332.0,286,26665.92703
620.0,311,26672.352701
592.0,293,26702.872204
348.0,989,26771.050005
622.0,310,26777.258084
718.0,360,26809.089353
704.0,401,26851.590155
438.0,255,26856.735765
1486.0,1745,26994.333824
1476.0,870,27043.570403
802.0,471,27076.898633
756.0,375,27109.448188
780.0,388,27141.563195
798.0,396,27173.621619
576.0,293,27179.558385
1472.0,1170,27265.357532
802.0,389,27296.420947
998.0,682,27332.882272
996.0,633,27404.849053
790.0,401,27436.51474
996.0,511,27471.990196
1112.0,1226,27544.806798
794.0,401,27598.52298
994.0,663,27636.382283
784.0,387,27667.277335
988.0,889,27708.925009
994.0,549,27784.191794
810.0,424,27791.979433
750.0,372,27823.677614
994.0,512,27859.325368
1472.0,929,27924.405114
994.0,759,27975.568362
1484.0,1199,28071.008059
86.0,58,28072.406793
704.0,356,28102.946153
660.0,329,28109.467788
1488.0,1234,28215.757533
258.0,134,28218.579876
768.0,379,28250.742203
700.0,349,28257.98533
714.0,355,28288.457438
678.0,342,28331.703977
788.0,390,28339.507118
562.0,287,28370.767716
340.0,351,28402.05214
598.0,358,28410.087328
776.0,382,28442.47557
1066.0,521,28477.22796
786.0,393,28517.20365
430.0,473,28551.533754
788.0,388,28583.007552
1484.0,929,28624.236153
792.0,386,28655.403475
688.0,338,28700.702728
1486.0,752,28740.735714
796.0,394,28772.84939
976.0,768,28836.490116
674.0,337,28843.085621
758.0,380,28886.34054
986.0,650,28923.537287
804.0,417,28955.552182
674.0,337,28985.905082
802.0,576,29021.277281
566.0,286,29027.044576
1472.0,1432,29132.395375
224.0,116,29134.605325
1482.0,808,29198.145525
682.0,339,29239.075784
990.0,543,29272.66192
508.0,260,29277.510653
984.0,663,29313.366904
1486.0,960,29378.872281
572.0,285,29418.748084
554.0,280,29424.363309
986.0,1179,29517.534873
722.0,386,29549.605685
1460.0,1182,29633.351256
436.0,248,29637.224488
554.0,278,29667.07474
516.0,259,29672.532
988.0,619,29733.486843
610.0,309,29738.281086
1466.0,1265,29847.947515
580.0,589,29882.404882
1466.0,678,29921.581993
1470.0,742,29993.087217
552.0,284,29998.277503
980.0,1147,30068.331841
588.0,301,30098.745353
986.0,927,30175.831228
262.0,297,30181.095228
778.0,430,30213.940499
704.0,374,30245.290497
984.0,518,30279.349495
578.0,293,30285.325406
1464.0,678,30362.995558
990.0,504,30397.906042
1082.0,600,30434.365182
786.0,405,30465.59252
1470.0,670,30509.779712
706.0,358,30540.502199
474.0,248,30544.336414
584.0,298,30575.143043
422.0,214,30579.629477
654.0,350,30609.847351
560.0,354,30641.443205
988.0,525,30683.509863
1472.0,806,30734.204101
998.0,504,30788.432306
998.0,509,30849.534933
546.0,278,30907.736796
1470.0,796,31035.650571
1072.0,535,31115.732014
1480.0,786,31250.331403
272.0,844,31442.753941
272.0,843,31552.908188
702.0,515,31629.526701
272.0,905,31776.626488
264.0,883,31935.200453
272.0,1151,32082.520063
250.0,165,32087.32002
264.0,138,32163.420423
272.0,853,32269.385495
310.0,719,32400.837653
340.0,396,32409.781985
246.0,206,32485.465962
272.0,900,32623.699283
272.0,889,32696.093817
548.0,313,32758.536983
268.0,894,32914.285686
260.0,152,32917.449436
270.0,271,32923.074759
346.0,1197,33179.496305
272.0,843,33266.939778
250.0,166,33333.445248
778.0,529,33438.13657
558.0,288,33448.432475
272.0,844,33613.575154
254.0,137,33619.676672
246.0,166,33679.764272
270.0,1058,33858.859485
896.0,1248,34035.526499
1486.0,1442,34311.452167
344.0,842,34458.157512
530.0,392,34468.402596
706.0,348,34551.431092
622.0,588,34636.477333
802.0,410,34731.824887
648.0,330,34806.795772
1482.0,1135,34981.84791
346.0,371,35059.898752
566.0,294,35066.648678
784.0,935,35236.241052
984.0,921,35390.124172
302.0,518,35462.965092
546.0,306,35470.706867
344.0,278,35563.361583
548.0,304,35575.374119
540.0,605,35722.607282
272.0,880,35796.946827
316.0,486,35885.784926
542.0,312,35986.322042
264.0,148,35993.684888
250.0,167,36091.978275
256.0,163,36098.362954
272.0,843,36258.763804
272.0,844,36350.636565
272.0,844,36510.108787
528.0,559,36584.882202
550.0,464,36641.657415
438.0,532,36681.251227
342.0,532,36728.604077
344.0,568,36766.296354
648.0,578,36807.77677
260.0,136,36810.599041
588.0,435,36842.699872
768.0,573,36881.165266
552.0,850,36950.433409
264.0,144,36953.325961
324.0,275,36982.933812
628.0,421,37015.513562
226.0,124,37019.461488
688.0,375,37050.119719
214.0,114,37052.947902
330.0,257,37058.127483
970.0,932,37143.733148
982.0,904,37209.344383
690.0,494,37242.828653
418.0,214,37247.193588
554.0,428,37288.284548
262.0,139,37290.90173
342.0,259,37320.197751
438.0,260,37325.363945
768.0,864,37390.041847
1480.0,1062,37464.076252
310.0,607,37500.320863
342.0,457,37532.540374
778.0,400,37564.483323
436.0,250,37593.156908
622.0,309,37598.708005
986.0,1435,37708.24181
982.0,553,37744.650759
1464.0,1407,37855.990732
572.0,312,37863.395591
690.0,365,37895.529135
988.0,1069,37962.385617
652.0,361,38000.558208
546.0,279,38006.777136
798.0,418,38038.872906
416.0,213,38067.957371
422.0,216,38072.232746
710.0,352,38103.244345
582.0,295,38109.527732
794.0,428,38143.636457
244.0,184,38180.749836
990.0,1420,38256.143351
788.0,457,38289.12132
212.0,112,38291.180332
1470.0,686,38358.298327
808.0,424,38390.760547
386.0,202,38394.479223
1480.0,842,38458.828445
732.0,361,38466.45436
802.0,406,38498.530874
698.0,351,38548.637833
438.0,342,38578.772126
658.0,329,38585.279604
1480.0,786,38648.739877
736.0,363,38656.837538
650.0,327,38686.827192
538.0,270,38725.819703
524.0,267,38731.061905
714.0,356,38763.362823
268.0,295,38769.603514
524.0,269,38799.615651
434.0,468,38833.732293
578.0,314,38840.720953
804.0,1201,38945.665986
512.0,260,38951.315542
556.0,286,38980.650679
580.0,297,38986.407981
550.0,286,39016.395435
344.0,276,39046.001079
438.0,278,39051.47589
238.0,127,39054.227142
550.0,313,39098.858783
230.0,121,39101.275306
532.0,274,39131.362111
576.0,342,39137.69494
440.0,672,39200.97296
540.0,309,39207.320463
562.0,297,39237.047265
418.0,215,39241.472565
404.0,209,39275.886639
976.0,553,39310.49423
1482.0,855,39351.272939
1478.0,901,39416.397625
770.0,375,39454.663383
804.0,410,39487.866163
548.0,306,39494.651758
328.0,855,39561.364811
1102.0,670,39598.34642
656.0,421,39645.232439
722.0,604,39681.109418
712.0,499,39714.768675
538.0,353,39745.19866
700.0,395,39776.2646
688.0,348,39783.258159
766.0,379,39821.290607
560.0,286,39851.098773
780.0,381,39858.789584
578.0,290,39889.175891
1100.0,601,39924.60832
806.0,395,39956.203333
758.0,379,39998.210787
246.0,188,40001.98199
768.0,384,40033.414506
786.0,521,40066.87169
780.0,385,40098.488208
804.0,472,40131.749225
670.0,392,40140.745396
630.0,318,40182.767259
342.0,236,40187.60339
760.0,377,40220.79264
780.0,389,40253.831289
752.0,375,40285.337523
692.0,383,40292.757593
538.0,306,40322.314663
554.0,645,55160.092943
808.0,412,55196.782617
1486.0,907,55271.193143
568.0,283,55278.245748
436.0,225,55310.246835
888.0,1179,55401.012916
550.0,283,55434.583149
536.0,277,55440.853184
976.0,533,55486.986448
424.0,259,55529.18677
546.0,281,55535.480651
544.0,276,55603.661799
520.0,267,55611.208189
534.0,273,55666.020847
530.0,287,55675.909691
582.0,296,55716.849922
508.0,257,55722.372182
560.0,291,55775.574064
536.0,272,55830.369683
552.0,309,55836.731572
604.0,304,55896.445293
552.0,316,55904.707203
558.0,296,55975.495302
766.0,388,56032.258478
1100.0,1116,56161.209193
552.0,329,56217.992458
784.0,401,56227.384095
776.0,430,56291.241298
768.0,385,56352.382849
540.0,325,56415.269338
886.0,1150,56546.387597
784.0,404,56610.884781
688.0,347,56620.040028
770.0,384,56686.919554
684.0,347,56744.884077
550.0,279,56751.768159
548.0,278,56810.517496
1470.0,1399,57015.062103
628.0,318,57023.193283
650.0,330,57079.669216
632.0,318,57088.022751
990.0,536,57161.278923
1476.0,1011,57302.688423
790.0,560,57418.298756
1476.0,785,57494.145394
612.0,306,57569.428403
706.0,352,57579.587443
708.0,400,57635.904472
736.0,369,57695.474992
784.0,388,57760.092112
806.0,431,57770.639998
1002.0,550,57897.782168
684.0,344,57908.120316
1470.0,846,58038.863025
634.0,317,58046.945249
532.0,273,58102.054927
270.0,976,58243.938984
436.0,269,58252.635424
712.0,358,58317.763511
552.0,290,58373.611057
988.0,574,58443.005474
252.0,138,58447.837475
346.0,1438,58646.810112
256.0,137,58650.884726
778.0,402,58717.096559
342.0,952,58830.321057
1490.0,877,58974.786626
772.0,381,58984.328164
1106.0,968,59102.710849
272.0,138,59107.313225
984.0,890,59237.971934
980.0,694,59348.260364
94.0,66,59350.972378
708.0,354,59361.729763
688.0,594,59475.510927
986.0,772,59560.392648
430.0,253,59612.030406
764.0,444,59628.167176
536.0,306,59695.478196
232.0,125,59698.853717
220.0,119,59701.214944
338.0,633,59822.581329
708.0,639,59891.722414
498.0,262,59897.162199
538.0,304,59928.03104
544.0,428,59960.358354
1102.0,2148,69558.696329
622.0,331,69592.157175
612.0,308,69599.216536
90.0,72,69601.030589
540.0,404,69635.233501
432.0,846,69715.248145
550.0,303,69721.653026
544.0,359,69758.423704
528.0,268,69792.158534
530.0,280,69798.416153
298.0,610,69839.499751
786.0,388,69874.86017
786.0,454,69922.300551
344.0,891,69992.945711
770.0,421,70027.668848
262.0,286,70034.654135
496.0,250,70067.334602
1474.0,772,70125.536247
86.0,54,70127.494509
98.0,60,70129.333061
262.0,280,70174.213957
794.0,403,70223.379462
506.0,259,70230.158728
236.0,130,70264.335749
744.0,375,70273.116486
766.0,1011,70371.951071
548.0,280,70407.354107
552.0,292,70414.73812
436.0,322,70462.583959
984.0,691,70522.071087
258.0,138,70572.107309
702.0,360,70580.156039
552.0,283,70628.416659
1090.0,975,70723.33506
566.0,343,70732.985184
1464.0,679,70810.767766
428.0,441,70866.374205
756.0,380,70877.429579
250.0,153,70930.060289
728.0,362,70940.756155
704.0,366,71001.360436
242.0,207,71006.545947
702.0,345,71049.119776
990.0,560,71093.457078
692.0,344,71137.426495
790.0,397,71176.357056
704.0,653,71230.42507
1484.0,673,71294.866482
240.0,127,71344.119069
346.0,926,71397.719289
736.0,367,71440.736425
246.0,235,71479.805133
262.0,281,71487.416823
548.0,560,71525.187851
340.0,310,71564.528029
342.0,426,71625.042867
1468.0,1247,71743.256603
700.0,659,71791.321676
248.0,239,71830.998126
438.0,470,71879.193623
540.0,581,71925.093918
338.0,285,71931.130026
526.0,309,71978.878389
594.0,322,72040.52449
542.0,312,72052.073862
698.0,410,72111.101371
536.0,343,72157.614796
552.0,316,72165.252199
530.0,294,72204.092517
338.0,242,72209.355229
548.0,332,72254.800442
542.0,304,72302.097796
550.0,307,72310.651477
548.0,300,72373.845609
546.0,289,72383.530807
550.0,297,72441.839787
546.0,284,72503.488984
546.0,327,72513.268396
270.0,260,72555.097789
538.0,542,72604.468755
764.0,383,72611.834215
540.0,280,72648.027824
554.0,481,72695.780575
528.0,306,72736.973407
772.0,561,72803.432321
84.0,48,72804.66022
652.0,407,72873.917884
688.0,704,72926.848015
988.0,773,72988.416183
994.0,1136,73129.838787
500.0,306,73137.020508
544.0,307,73192.883656
584.0,340,73200.555396
532.0,329,73273.870648
226.0,118,73276.82091
1474.0,1153,73405.698626
548.0,291,73413.442581
554.0,308,73457.973145
548.0,281,73466.338926
1476.0,1245,73640.00667
982.0,1001,73730.841782
764.0,479,73780.174468
550.0,288,73787.392986
986.0,1013,73881.273078
890.0,1570,74079.570735
776.0,394,74116.460065
776.0,388,74164.01623
764.0,383,74206.756942
770.0,388,74216.499902
898.0,1203,74394.224112
760.0,387,74403.37014
994.0,548,74451.268008
746.0,924,74547.394835
798.0,475,74594.163709
582.0,318,74645.599437
670.0,334,74653.072199
546.0,405,74712.956456
988.0,536,74771.886708
764.0,380,74815.545587
1462.0,818,74916.538639
742.0,372,74926.041517
598.0,304,74966.139354
1092.0,627,75017.574009
606.0,306,75073.988457
784.0,498,75149.190626
746.0,371,75158.115305
1106.0,619,75243.766243
726.0,361,75250.902274
694.0,371,75294.447763
614.0,307,75336.128875
786.0,389,75345.927477
608.0,305,75411.909045
756.0,375,75473.474028
774.0,382,75541.576037
616.0,306,75548.811043
806.0,399,75604.318405
770.0,452,75655.662441
802.0,411,75707.683396
800.0,402,75716.078853
1462.0,1012,75832.957978
1478.0,768,75948.961522
992.0,530,76022.43089
594.0,665,76069.580305
1484.0,695,76187.449789
1476.0,949,76272.653352
432.0,541,76336.233915
1482.0,787,76437.784027
