#{"t_start": 1621921319.9252586, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
86.0,57,24290.807609
612.0,310,24320.659103
346.0,1248,24391.028052
700.0,527,24425.596959
696.0,352,24473.002303
336.0,574,24508.080771
604.0,306,24538.506406
342.0,358,24545.62286
552.0,1175,24647.968719
690.0,348,24654.342286
396.0,201,24682.026056
796.0,436,24715.611151
886.0,1160,24787.801319
314.0,439,24827.875449
616.0,315,24834.149218
250.0,562,24869.045211
630.0,322,24899.414589
788.0,395,24931.33154
584.0,335,24937.836493
688.0,349,24968.580767
528.0,275,25004.595014
324.0,456,25038.240912
248.0,167,25041.314131
248.0,218,25045.743513
982.0,553,25080.756407
232.0,123,25108.065674
736.0,363,25115.080395
434.0,348,25146.454821
986.0,544,25195.953241
988.0,1142,25267.317023
704.0,536,25302.633568
984.0,558,25337.580552
436.0,472,25381.533324
878.0,1169,25477.901791
990.0,497,25511.717989
650.0,328,25517.994586
250.0,305,25555.115856
982.0,903,25620.590771
882.0,1150,25689.192154
982.0,520,25741.972075
890.0,1146,25811.192191
890.0,1216,25883.994799
340.0,471,25928.071815
560.0,405,25960.286815
484.0,305,25990.692864
894.0,1161,26060.962213
998.0,641,26109.883589
778.0,389,26141.989536
780.0,386,26173.971456
998.0,802,26213.606792
1474.0,1082,26292.256593
550.0,284,26327.760637
988.0,1203,26401.706588
344.0,652,26468.113792
270.0,257,26473.791709
340.0,269,26504.466437
538.0,527,26539.493241
568.0,327,26545.955018
984.0,514,26581.802731
386.0,201,26612.635948
1004.0,699,26671.839062
994.0,927,26739.175268
800.0,396,26771.934468
1116.0,990,26850.411524
784.0,386,26858.994379
704.0,353,26890.71705
988.0,565,26926.726136
718.0,367,26961.732163
986.0,677,26999.618657
710.0,413,27040.673446
1490.0,972,27108.606037
756.0,371,27140.051855
758.0,382,27147.521984
768.0,379,27179.977696
676.0,339,27225.284605
590.0,306,27231.60955
992.0,562,27290.245209
810.0,450,27299.217474
994.0,607,27358.833423
720.0,414,27366.372864
806.0,402,27408.350511
698.0,402,27440.858516
994.0,544,27476.428571
994.0,920,27543.875269
1106.0,632,27601.762814
1478.0,1049,27670.346658
774.0,397,27703.757212
808.0,398,27735.697708
604.0,340,27741.530586
758.0,374,27788.989064
772.0,394,27820.793145
86.0,61,27822.036916
792.0,386,27854.918927
988.0,684,27892.280848
708.0,352,27922.182902
898.0,1145,28004.729144
792.0,393,28036.657202
436.0,370,28043.461284
986.0,641,28104.522377
582.0,749,28151.715893
804.0,415,28184.502898
1474.0,773,28225.082448
1480.0,730,28287.403875
702.0,345,28330.75561
786.0,385,28338.219885
994.0,717,28403.255414
1478.0,692,28441.636286
780.0,382,28474.223186
772.0,381,28513.810301
986.0,600,28550.072722
546.0,296,28556.700669
898.0,1174,28650.124289
996.0,691,28703.000512
782.0,417,28735.816146
994.0,589,28771.675257
300.0,281,28777.190824
890.0,1157,28883.623969
576.0,289,28890.483522
540.0,272,28919.811048
762.0,832,28959.478943
532.0,271,28988.840503
530.0,267,28993.146633
524.0,269,29023.049763
538.0,272,29059.92257
1086.0,1148,29128.855233
436.0,317,29134.814397
512.0,261,29163.60051
1492.0,827,29237.914935
524.0,261,29242.751083
552.0,281,29271.837976
652.0,331,29277.927024
676.0,341,29308.382433
998.0,558,29342.178973
552.0,282,29372.21207
1476.0,858,29421.69748
678.0,343,29452.627508
592.0,298,29457.530224
538.0,269,29485.881394
686.0,346,29516.307074
508.0,255,29522.244879
700.0,352,29553.340517
560.0,285,29559.338501
768.0,389,29602.414232
702.0,350,29633.630898
530.0,270,29638.391123
544.0,275,29668.307298
980.0,610,29704.980012
896.0,1164,29787.219207
994.0,499,29820.770358
986.0,496,29853.686127
564.0,286,29883.216963
810.0,414,29917.520546
680.0,344,29923.987751
574.0,290,29962.636777
706.0,358,29993.618102
998.0,515,30027.664302
708.0,375,30034.323056
86.0,54,30035.65538
998.0,575,30095.080054
1478.0,1975,30216.448126
586.0,401,30248.871414
804.0,417,30280.560233
544.0,273,30326.904112
346.0,879,30367.987368
888.0,1162,30463.786511
894.0,1147,30540.783328
770.0,390,30572.253147
1474.0,752,30611.719792
1472.0,684,30648.509187
558.0,283,30686.784261
576.0,294,30725.208363
1470.0,958,30790.162
546.0,280,30846.565635
994.0,503,30909.961952
530.0,267,30918.227213
1484.0,782,31111.158832
988.0,501,31180.057471
94.0,64,31181.77748
994.0,613,31255.804544
272.0,843,31450.474053
272.0,841,31616.448188
440.0,1250,31777.271387
270.0,264,31856.561097
86.0,77,31858.913465
252.0,250,31867.743911
346.0,1104,32007.472229
260.0,152,32075.933063
262.0,139,32081.726012
254.0,167,32086.370387
270.0,267,32166.962708
272.0,897,32271.982093
346.0,1092,32482.81325
214.0,116,32486.436203
1090.0,1138,32632.44715
254.0,289,32685.8005
346.0,1032,32831.052943
430.0,277,32837.59526
268.0,874,33009.57884
694.0,549,33093.946774
302.0,327,33176.713312
272.0,881,33264.793515
544.0,533,33340.06429
250.0,166,33435.934989
258.0,133,33440.913049
894.0,1235,33621.746729
262.0,138,33680.406931
258.0,136,33684.706699
648.0,353,33772.776995
556.0,312,33781.435862
594.0,310,33860.759058
892.0,1148,34034.448673
234.0,131,34037.857677
326.0,935,34202.178063
96.0,65,34205.797569
96.0,62,34207.878223
260.0,137,34306.526983
810.0,399,34319.711286
264.0,160,34380.705461
270.0,847,34469.627348
256.0,292,34550.031778
896.0,1211,34737.37271
96.0,65,34739.423597
546.0,320,34815.679973
336.0,302,34892.001041
426.0,242,34900.266629
86.0,71,34903.848428
572.0,315,34982.454766
610.0,306,34990.099999
250.0,188,35063.080173
536.0,280,35070.258432
524.0,280,35154.140418
776.0,487,35234.521729
750.0,380,35310.921585
538.0,278,35319.129586
86.0,61,35320.629519
992.0,750,35463.391021
580.0,304,35470.909029
432.0,447,35568.554769
430.0,233,35643.923037
218.0,118,35648.302842
214.0,114,35651.659394
428.0,223,35720.147057
536.0,906,35796.312853
264.0,897,35990.700721
560.0,814,36174.167078
272.0,1485,36430.974634
646.0,682,36511.665629
254.0,165,36517.063264
1470.0,1137,36647.708293
270.0,266,36682.745209
526.0,773,36734.604998
594.0,974,36810.259512
554.0,361,36841.063675
256.0,287,36873.57334
306.0,217,36877.755201
988.0,1103,36952.409777
586.0,539,36987.405428
306.0,315,37019.184119
320.0,271,37024.060303
318.0,249,37053.840505
778.0,513,37105.994395
766.0,524,37140.696273
250.0,132,37143.934705
336.0,245,37172.650283
1468.0,1101,37241.677299
262.0,147,37244.946542
324.0,256,37280.715284
320.0,245,37286.905623
1464.0,940,37353.680567
272.0,944,37420.288993
270.0,278,37425.453935
648.0,323,37461.353428
778.0,391,37493.181957
660.0,332,37499.702359
988.0,1045,37567.066903
706.0,590,37635.292773
1472.0,744,37674.342655
760.0,697,37712.753124
794.0,410,37745.675385
798.0,406,37778.360999
652.0,361,37818.881817
588.0,354,37825.872708
564.0,321,37857.79127
574.0,299,37889.348209
576.0,301,37895.766036
666.0,451,37927.904212
654.0,596,37962.135586
256.0,176,37996.623056
764.0,382,38005.021943
992.0,519,38039.361515
436.0,541,38074.799698
676.0,345,38105.953453
754.0,378,38138.60236
704.0,347,38146.634764
308.0,371,38187.258046
638.0,352,38218.081999
436.0,390,38248.848456
262.0,136,38251.152908
804.0,594,38286.337311
252.0,196,38290.6426
264.0,154,38317.242272
440.0,351,38324.591842
344.0,331,38360.504629
252.0,165,38363.712788
886.0,1212,38459.75662
896.0,1322,38552.972036
748.0,369,38584.263331
690.0,344,38615.382754
1482.0,799,38654.74681
776.0,428,38687.951621
548.0,275,38726.794078
436.0,255,38732.030631
1476.0,916,38800.208869
590.0,538,38836.052341
344.0,385,38868.707967
542.0,367,38876.797708
776.0,392,38915.835683
442.0,261,38945.087302
996.0,911,39011.796576
336.0,273,39017.440438
438.0,448,39050.456693
264.0,139,39052.887902
306.0,447,39100.450965
230.0,118,39102.705801
248.0,188,39130.829399
440.0,419,39139.791382
548.0,293,39170.435251
342.0,235,39199.249782
592.0,335,39205.840555
418.0,210,39234.430872
552.0,340,39241.131558
438.0,246,39276.664791
580.0,321,39282.704062
686.0,349,39313.758056
556.0,465,39346.300011
1094.0,1211,39417.930063
438.0,703,39487.120068
714.0,443,39521.687234
1114.0,678,39559.967295
780.0,423,39592.280919
694.0,339,39599.197505
554.0,561,39648.57792
542.0,313,39679.092421
988.0,490,39712.333531
558.0,328,39742.473317
1480.0,1396,39823.551563
776.0,401,39855.751064
564.0,303,39886.089423
722.0,354,39893.127079
538.0,377,39924.845682
794.0,882,40000.373157
802.0,399,40031.741145
988.0,1192,40102.652761
798.0,524,40137.803336
230.0,123,40141.052956
438.0,437,40185.423918
598.0,295,40215.928975
252.0,187,40220.570958
636.0,366,40252.534754
716.0,397,40284.984043
702.0,414,40293.2001
1086.0,1095,55191.308847
706.0,394,55200.402327
978.0,530,55238.430252
232.0,125,55268.852885
1104.0,744,55313.014919
546.0,282,55356.669446
984.0,1068,55435.08496
986.0,561,55480.853051
552.0,280,55488.395887
1472.0,712,55602.578935
312.0,319,55611.458326
532.0,269,55666.137335
548.0,366,55710.067684
252.0,136,55714.483764
1088.0,593,55774.605195
700.0,349,55831.134311
640.0,323,55838.417434
560.0,321,55898.593688
646.0,338,55967.177202
552.0,293,55977.729821
784.0,391,56035.179229
1478.0,678,56102.401113
552.0,292,56159.752094
552.0,314,56166.999076
990.0,546,56229.324206
764.0,385,56291.869409
696.0,357,56352.588297
550.0,279,56362.321047
550.0,295,56423.389003
702.0,356,56470.614682
632.0,738,56552.4286
984.0,559,56620.172643
796.0,402,56687.580678
620.0,307,56744.226277
1486.0,659,56813.210637
612.0,311,56886.993389
664.0,338,56899.004068
264.0,143,56954.575313
524.0,267,56961.19027
646.0,379,57017.894592
790.0,400,57076.521831
730.0,369,57085.489344
566.0,283,57150.927023
622.0,313,57160.625659
804.0,409,57243.196019
782.0,388,57298.335731
770.0,387,57353.07033
1470.0,818,57430.910571
748.0,376,57494.877765
532.0,299,57570.016885
1112.0,712,57634.039364
252.0,200,57639.186955
1104.0,678,57762.183904
780.0,417,57822.556544
546.0,439,57832.7795
1478.0,783,57976.16745
556.0,279,58031.964741
990.0,546,58095.269231
986.0,563,58164.006467
544.0,340,58171.258067
984.0,543,58251.861501
890.0,1207,58441.991726
1482.0,760,58507.240804
894.0,1147,58656.451235
1458.0,799,58772.225985
346.0,878,58917.332573
814.0,425,58975.656175
676.0,332,58983.757458
706.0,394,59042.757439
266.0,295,59093.821357
224.0,122,59097.469382
550.0,275,59106.211547
982.0,582,59226.461036
988.0,528,59287.187346
258.0,131,59291.176727
428.0,260,59300.611572
538.0,295,59354.912226
556.0,387,59416.21077
570.0,443,59427.143493
810.0,1172,59618.22274
344.0,375,59687.110293
312.0,376,59699.273001
432.0,244,59755.680566
800.0,420,59821.224654
88.0,82,59823.239603
436.0,1078,59925.749936
754.0,447,59958.504993
220.0,118,59960.845644
258.0,138,59963.761652
692.0,587,59998.127404
234.0,119,69465.718317
806.0,436,69475.369954
770.0,788,69556.793409
800.0,635,69597.658889
788.0,748,69666.71643
264.0,139,69670.34093
798.0,410,69713.197823
782.0,394,69750.542687
1466.0,765,69795.120632
770.0,457,69833.00768
344.0,672,69874.380816
652.0,326,69919.133416
1484.0,822,69964.221479
534.0,515,70000.007785
662.0,330,70033.169921
992.0,554,70072.224966
544.0,411,70122.011805
256.0,132,70125.891137
254.0,141,70168.030163
302.0,450,70177.73015
262.0,409,70228.315672
546.0,299,70266.645807
338.0,259,70273.507214
538.0,275,70308.052147
752.0,372,70362.946465
552.0,374,70372.423563
1476.0,841,70461.409098
742.0,377,70513.356824
986.0,1176,70629.286105
510.0,256,70634.722137
264.0,143,70675.05465
554.0,312,70682.157238
796.0,688,70767.372225
90.0,68,70769.253287
774.0,425,70808.36989
782.0,405,70821.657181
556.0,288,70872.13748
636.0,319,70928.868051
804.0,426,70941.982758
540.0,270,71000.202946
796.0,397,71044.556252
512.0,262,71050.459688
1136.0,623,71095.600469
1094.0,576,71174.392085
774.0,386,71184.579273
710.0,355,71231.392682
434.0,226,71236.435868
1466.0,971,71353.949975
552.0,282,71392.935499
706.0,346,71433.983522
428.0,261,71441.569249
528.0,347,71483.840238
270.0,261,71489.93329
790.0,448,71525.452738
318.0,303,71565.082768
260.0,159,71570.778004
764.0,800,71688.723953
772.0,655,71742.083963
262.0,143,71745.279254
340.0,464,71787.986891
542.0,346,71831.369963
772.0,421,71878.097526
746.0,480,71921.295886
784.0,534,71972.796391
524.0,291,71981.389332
542.0,420,72046.960722
244.0,132,72052.715449
570.0,354,72109.230776
250.0,244,72116.693992
322.0,289,72161.267735
558.0,443,72202.868713
706.0,408,72250.608152
344.0,463,72300.278287
972.0,955,72384.048288
800.0,808,72509.780172
270.0,265,72552.530242
260.0,144,72557.225346
1466.0,906,72643.706514
554.0,544,72691.387184
724.0,554,72738.953737
264.0,143,72742.365907
592.0,503,72807.762472
228.0,124,72812.887335
504.0,263,72876.45013
536.0,324,72884.327955
1478.0,1049,72988.050204
1480.0,1620,73189.315578
564.0,349,73197.486315
990.0,626,73279.094447
658.0,356,73320.39365
548.0,304,73365.876466
548.0,302,73373.027311
258.0,289,73410.099222
546.0,306,73454.187289
552.0,300,73462.778564
638.0,340,73528.755873
748.0,426,73589.257299
706.0,513,73638.09536
692.0,376,73646.670757
652.0,337,73690.679746
550.0,286,73728.303883
740.0,388,73738.347232
592.0,304,73783.010148
436.0,439,73824.907831
532.0,343,73832.705913
652.0,480,73883.158054
668.0,335,73945.722867
710.0,366,74007.260492
554.0,482,74072.376334
524.0,361,74080.830224
1480.0,887,74168.13309
754.0,378,74210.992474
658.0,338,74261.581528
802.0,471,74275.647044
524.0,285,74338.79684
746.0,369,74394.864127
768.0,423,74440.140503
708.0,744,74496.912591
1482.0,857,74587.68411
794.0,397,74596.611527
752.0,376,74649.576132
548.0,373,74708.252236
1462.0,730,74772.028204
508.0,259,74812.791116
658.0,335,74819.784675
770.0,388,74879.905613
602.0,304,74918.126562
1476.0,1017,75009.447124
784.0,388,75069.974613
998.0,670,75150.639507
984.0,665,75200.124427
802.0,394,75246.191365
696.0,345,75287.095641
782.0,384,75297.299472
766.0,379,75340.654844
804.0,412,75407.230403
694.0,371,75470.113106
610.0,305,75480.303682
1482.0,842,75602.77688
552.0,302,75611.127836
792.0,451,75662.813572
1484.0,787,75767.986132
990.0,636,75828.330023
784.0,390,75888.232422
534.0,274,75894.823931
738.0,367,75952.433748
766.0,377,76021.571386
764.0,380,76062.693994
1096.0,575,76125.458808
224.0,118,76128.212514
1108.0,624,76197.553581
1090.0,1038,76330.313798
790.0,383,76385.979634
316.0,217,76393.679113
754.0,364,76439.506298
1492.0,671,76492.949444
728.0,357,76554.128851
1476.0,715,76690.557491
786.0,386,76700.105319
994.0,571,76760.830978
1488.0,741,76851.005699
758.0,365,76927.585515
1484.0,768,76999.339667
1474.0,954,77117.531592
246.0,230,77122.254075
612.0,307,77173.038843
780.0,420,77237.291166
988.0,533,77305.67597
1478.0,775,77392.474061
1102.0,931,77510.386475
1472.0,786,77627.196838
1484.0,839,77701.097846
554.0,301,77769.045816
1472.0,698,77840.226344
248.0,152,77890.468471
