#{"t_start": 1621921319.5806992, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
268.0,844,10494.379767
248.0,201,10529.997735
264.0,143,10533.474423
272.0,942,10619.709229
272.0,850,10676.798406
342.0,268,10722.453661
94.0,63,10725.097646
316.0,291,10780.993381
538.0,305,10789.674477
262.0,287,10853.385875
270.0,264,10858.665602
556.0,883,10954.05123
272.0,841,11037.427285
272.0,874,11088.289461
272.0,844,11189.976545
272.0,847,11288.580398
90.0,55,11290.355847
92.0,54,11292.132412
342.0,458,11332.371727
90.0,58,11333.707364
218.0,901,11408.132525
252.0,175,11412.911026
436.0,588,11465.771699
430.0,753,11554.639485
428.0,497,11612.028476
338.0,271,11618.0749
90.0,69,11620.455957
336.0,941,11715.980968
548.0,529,11763.495053
336.0,448,11801.479764
336.0,422,11841.828501
88.0,60,11844.403532
544.0,1082,11954.846175
316.0,319,11992.488779
790.0,684,12046.461127
338.0,768,12096.480381
84.0,56,12134.642529
332.0,471,12179.835035
344.0,1115,12282.081544
90.0,67,12284.987798
92.0,72,12287.416618
340.0,365,12332.417139
264.0,284,12340.073391
340.0,474,12378.373602
258.0,291,12429.551283
344.0,1176,12521.433295
268.0,266,12565.338656
92.0,71,12567.561287
340.0,447,12628.795421
94.0,60,12630.407651
432.0,868,12697.664811
430.0,576,12739.469251
546.0,857,12822.51722
246.0,154,12825.625734
268.0,1130,12967.348729
262.0,278,12975.475369
336.0,388,13047.088954
92.0,72,13049.428726
584.0,852,13166.765651
258.0,413,13220.649728
90.0,54,13222.058303
530.0,1028,13332.24492
258.0,278,13339.232332
92.0,63,13341.312213
256.0,210,13396.955131
434.0,464,13469.711372
218.0,818,13532.639009
546.0,907,13618.541272
256.0,441,13659.108394
334.0,640,13695.51828
562.0,530,13750.82941
430.0,773,13825.121926
342.0,330,13833.544607
640.0,504,13868.131828
336.0,708,13943.922342
434.0,1004,14036.993869
694.0,1090,14142.624728
436.0,364,14190.149721
338.0,454,14199.682287
260.0,137,14227.474488
352.0,1527,14360.263681
348.0,1079,14461.085892
540.0,948,14551.663732
548.0,1153,14642.718218
266.0,278,14649.838519
436.0,1185,14770.209138
228.0,127,14774.190546
442.0,1202,14878.243341
268.0,841,14944.637936
242.0,261,14949.150624
430.0,1024,15017.237159
336.0,283,15051.92216
518.0,279,15082.703465
262.0,171,15085.71564
262.0,268,15089.97063
338.0,284,15119.504762
338.0,955,15186.499379
252.0,191,15189.91562
344.0,899,15264.888842
84.0,55,15265.885276
792.0,818,15331.898157
84.0,56,15333.011913
268.0,287,15337.621723
266.0,861,15418.929462
324.0,469,15451.209769
94.0,64,15453.459192
212.0,115,15455.953299
272.0,867,15520.106664
320.0,218,15524.942836
222.0,121,15551.761005
94.0,65,15553.383318
442.0,858,15606.174645
94.0,58,15631.721476
432.0,1092,15700.92243
246.0,138,15703.540358
266.0,864,15771.462519
228.0,123,15773.849343
440.0,777,15812.437153
352.0,1562,15914.789637
242.0,147,15945.564126
434.0,583,15981.080261
272.0,303,15987.164063
342.0,351,16017.133671
340.0,257,16046.613663
346.0,1270,16138.056041
346.0,962,16205.124012
272.0,858,16269.14838
92.0,56,16270.437849
310.0,746,16314.993857
262.0,295,16344.653672
90.0,76,16346.035744
266.0,265,16374.71422
92.0,75,16376.134065
266.0,460,16408.722538
94.0,68,16409.883389
342.0,973,16492.697043
84.0,55,16494.0558
348.0,939,16560.427621
88.0,65,16562.027806
710.0,693,16599.267918
92.0,67,16600.688598
94.0,62,16602.007925
548.0,763,16679.479511
340.0,270,16684.770805
96.0,62,16686.231023
342.0,951,16753.48632
338.0,944,16826.574155
342.0,493,16876.922901
90.0,64,16878.502257
344.0,428,16911.018939
340.0,910,16976.168472
344.0,987,17057.597635
218.0,114,17059.703508
320.0,262,17064.982653
338.0,372,17097.726595
346.0,878,17161.318695
344.0,1040,17237.90441
342.0,1012,17301.958033
342.0,348,17333.082554
558.0,912,17374.852268
342.0,245,17411.350702
238.0,131,17414.129619
240.0,133,17417.020409
434.0,314,17445.988164
258.0,137,17448.90765
256.0,180,17475.375898
82.0,52,17476.183279
336.0,251,17481.52845
82.0,51,17482.972059
252.0,132,17508.636167
224.0,119,17511.73826
486.0,249,17516.889622
246.0,165,17544.244222
346.0,883,17588.515633
438.0,728,17654.572778
526.0,771,17712.774664
406.0,209,17756.285788
552.0,864,17810.84995
340.0,248,17843.118268
82.0,53,17844.546899
552.0,824,17907.662387
404.0,210,17911.7826
96.0,62,17913.338051
248.0,141,17915.958679
266.0,847,17981.622716
882.0,1155,18051.087942
442.0,554,18099.971953
542.0,316,18155.062624
344.0,443,18207.768477
266.0,1200,18297.822323
272.0,1062,18381.655919
328.0,194,18424.336713
334.0,449,18433.056822
272.0,841,18498.926778
316.0,258,18530.059652
418.0,222,18534.570207
272.0,845,18614.535209
344.0,389,18621.757232
784.0,412,18653.405484
986.0,686,18714.878034
706.0,397,18721.562715
220.0,119,18747.601306
90.0,54,18748.820225
342.0,270,18754.852409
96.0,69,18756.154214
272.0,844,18826.328979
564.0,294,18856.28761
94.0,64,18858.021172
310.0,956,18926.15068
664.0,334,18932.877417
268.0,846,19009.64539
266.0,175,19012.574097
432.0,402,19044.267334
342.0,456,19077.363335
342.0,726,19115.543421
496.0,256,19156.176699
300.0,710,19193.737736
412.0,212,19222.603374
348.0,1460,19331.219451
272.0,875,19372.427333
514.0,267,19401.57867
390.0,196,19404.912777
470.0,248,19433.788023
390.0,205,19437.440136
392.0,202,19442.611993
498.0,261,19471.482582
524.0,272,19477.508888
346.0,875,19549.884114
464.0,239,19580.084581
584.0,402,19587.724073
386.0,201,19617.032955
494.0,259,19622.678449
546.0,284,19652.691073
388.0,204,19657.122548
564.0,289,19700.727434
336.0,458,19735.992228
382.0,201,19739.944283
1470.0,822,19810.464978
264.0,879,19851.153067
804.0,446,19891.443957
792.0,451,19925.092531
704.0,753,19989.937003
684.0,349,19997.198701
892.0,1176,20112.402399
682.0,339,20118.778174
218.0,118,20145.775191
256.0,198,20149.82861
732.0,371,20181.549724
646.0,330,20188.009037
220.0,118,20214.702526
786.0,393,20223.033717
400.0,209,20259.184503
998.0,793,20298.553994
344.0,877,20363.761819
518.0,272,20369.236088
628.0,318,20399.615202
264.0,155,20403.102808
526.0,267,20438.747972
410.0,209,20443.32513
624.0,318,20473.352906
716.0,354,20505.348803
980.0,854,20546.25654
738.0,366,20577.800365
796.0,610,20634.31062
768.0,428,20666.637705
630.0,316,20697.141251
242.0,178,20701.051405
1096.0,1250,20773.657707
664.0,334,20817.133881
386.0,199,20821.231823
990.0,802,20886.013371
788.0,393,20919.567541
244.0,162,20922.844262
1114.0,595,20959.111047
992.0,522,21003.512688
438.0,424,21035.656757
254.0,133,21037.793971
984.0,501,21073.996681
440.0,537,21110.533788
994.0,559,21182.049058
710.0,457,21189.962034
898.0,1187,21286.385051
732.0,360,21293.292456
886.0,1206,21399.120563
386.0,201,21402.582925
898.0,1205,21497.371511
438.0,833,21550.312515
264.0,539,21585.548402
520.0,267,21615.964859
434.0,493,21649.645214
622.0,336,21655.723184
260.0,139,21683.798101
344.0,682,21729.01498
898.0,1178,21799.853024
752.0,380,21831.660783
768.0,386,21863.445837
770.0,407,21901.358503
654.0,543,21936.879223
1002.0,499,21971.592018
342.0,444,21979.804194
982.0,740,22040.113908
798.0,637,22083.517853
432.0,253,22112.916964
802.0,600,22149.996234
994.0,586,22186.124457
740.0,371,22218.524378
776.0,404,22225.941471
344.0,445,22268.36536
502.0,255,22298.404153
788.0,391,22330.928037
554.0,566,22367.063905
892.0,1232,22448.355212
340.0,580,22483.827455
554.0,375,22516.45976
588.0,300,22548.053039
338.0,930,22591.435575
222.0,116,22647.275471
784.0,396,22656.033237
520.0,268,22686.130341
646.0,559,22722.218973
270.0,268,22752.776023
752.0,378,22761.026762
420.0,217,22789.910421
664.0,330,22796.788422
1474.0,1049,22887.467115
984.0,574,22948.574645
266.0,416,22958.30796
422.0,217,22986.162568
436.0,599,23028.707523
776.0,581,23064.471112
704.0,368,23096.416175
646.0,330,23103.332568
640.0,324,23134.89759
640.0,320,23165.543943
646.0,327,23171.726172
714.0,384,23211.53632
1486.0,746,23275.644302
612.0,307,23281.878335
220.0,115,23283.955999
618.0,310,23314.435148
778.0,388,23345.866649
772.0,384,23353.998199
592.0,300,23388.571058
342.0,221,23392.315116
692.0,344,23423.665424
990.0,1227,23520.418342
718.0,382,23528.459048
682.0,338,23566.904064
784.0,385,23598.83264
702.0,360,23605.99029
1472.0,1473,23705.327142
520.0,266,23741.497532
342.0,464,23775.137701
342.0,252,23779.609144
762.0,385,23811.171446
342.0,361,23843.230768
708.0,355,23850.487946
888.0,1143,23961.744044
886.0,1212,24033.363278
316.0,809,24107.971752
616.0,312,24114.005253
990.0,504,24147.766476
262.0,407,24179.670031
342.0,1040,24248.536696
506.0,264,24253.581336
522.0,264,24289.248201
342.0,265,24294.493192
780.0,428,24326.543746
272.0,925,24390.916625
544.0,283,24420.845353
512.0,256,24425.512234
272.0,854,24506.911245
270.0,143,24510.187489
734.0,372,24541.841517
550.0,293,24547.723554
738.0,372,24579.733046
738.0,375,24610.858198
798.0,499,24651.035712
654.0,333,24681.183568
742.0,375,24688.115125
1016.0,733,24751.917793
272.0,863,24793.403019
652.0,332,24831.531542
762.0,429,24864.352636
764.0,423,24897.204845
688.0,344,24903.14213
696.0,357,24934.603195
430.0,869,25006.152841
310.0,466,25040.035427
674.0,338,25047.137618
264.0,297,25076.188566
250.0,309,25107.302687
678.0,344,25114.079534
700.0,356,25145.204967
622.0,311,25151.853813
774.0,392,25198.700613
548.0,469,25231.677416
252.0,295,25262.396143
432.0,318,25268.908682
692.0,348,25299.87198
706.0,370,25331.326964
434.0,505,25375.423425
434.0,263,25381.167328
332.0,744,25444.586084
1098.0,569,25479.974899
416.0,217,25484.310779
326.0,442,25517.277526
714.0,353,25554.737345
984.0,565,25590.332222
1470.0,819,25653.515864
980.0,572,25687.089134
890.0,1145,25775.64665
986.0,518,25809.1982
712.0,358,25841.909926
436.0,248,25846.565356
986.0,511,25880.246391
308.0,467,25924.117586
722.0,366,25956.300131
270.0,386,25963.503115
402.0,212,25991.956559
766.0,382,26023.334948
270.0,265,26028.153537
306.0,526,26062.896388
764.0,394,26106.640417
886.0,1146,26177.774498
998.0,506,26211.634377
440.0,616,26247.15008
990.0,1144,26360.224385
548.0,462,26368.129596
390.0,196,26397.860963
650.0,328,26403.572065
984.0,550,26467.256497
424.0,220,26471.905074
250.0,181,26475.719003
342.0,283,26507.247658
886.0,1183,26580.768264
740.0,367,26615.019855
982.0,585,26671.430461
426.0,220,26701.125807
778.0,387,26707.93078
620.0,306,26738.602005
794.0,520,26773.949479
806.0,436,26806.584958
272.0,845,26858.906707
554.0,364,26891.471918
346.0,899,26961.333995
1112.0,608,26997.726381
770.0,382,27038.087121
766.0,377,27070.222711
778.0,388,27076.916553
252.0,133,27104.309006
776.0,386,27112.460355
808.0,401,27144.371242
804.0,398,27176.99646
984.0,555,27227.359311
802.0,647,27262.999358
998.0,599,27299.204032
1478.0,1131,27403.5504
1484.0,909,27445.380704
788.0,451,27479.344817
994.0,561,27514.422797
992.0,542,27549.749545
782.0,387,27603.602005
780.0,384,27635.042233
800.0,393,27666.523648
798.0,469,27700.312682
776.0,380,27707.435474
994.0,558,27743.079103
432.0,218,27787.409706
586.0,324,27793.509968
690.0,338,27824.436512
794.0,386,27857.146175
700.0,549,27891.75738
992.0,697,27928.939153
424.0,218,27969.521371
994.0,513,28003.076554
738.0,375,28009.734328
708.0,352,28041.325939
1482.0,760,28104.252343
738.0,360,28111.367208
714.0,356,28150.916661
782.0,402,28183.667874
892.0,1156,28256.19535
778.0,384,28286.984427
1480.0,812,28340.15858
778.0,868,28407.49355
996.0,488,28442.28401
804.0,394,28474.896979
706.0,694,28520.50265
434.0,216,28549.173975
742.0,366,28557.476757
700.0,554,28591.32141
594.0,328,28621.378221
1498.0,837,28699.933337
780.0,384,28708.085021
554.0,274,28738.365036
558.0,300,28768.892538
990.0,512,28803.061701
634.0,317,28808.817675
566.0,288,28839.321749
654.0,326,28845.688527
698.0,343,28888.388594
590.0,299,28917.924883
890.0,1160,28988.453553
760.0,383,29019.527204
802.0,416,29028.312192
888.0,1165,29128.593979
530.0,298,29134.092791
788.0,393,29165.638201
672.0,341,29196.266449
536.0,333,29202.943324
742.0,363,29243.787072
1092.0,683,29280.330589
1466.0,745,29341.349649
894.0,1146,29421.171433
988.0,1197,29490.537474
508.0,254,29519.997515
510.0,255,29525.485456
988.0,1137,29632.268748
698.0,350,29638.218765
522.0,262,29668.008683
656.0,342,29699.844356
1470.0,720,29736.6713
992.0,1098,29818.92682
1472.0,703,29855.301444
896.0,1184,29961.408261
570.0,283,29966.42842
1474.0,666,30027.82373
652.0,389,30035.094988
654.0,359,30066.003605
708.0,369,30097.559671
704.0,397,30141.820178
698.0,342,30147.920741
218.0,117,30149.835145
996.0,494,30182.708931
1072.0,531,30217.369839
264.0,862,30282.095155
530.0,269,30328.350252
636.0,320,30334.088155
986.0,492,30367.862965
774.0,403,30401.324706
424.0,214,30405.065687
788.0,392,30437.133356
1464.0,749,30506.321034
536.0,269,30512.187215
424.0,216,30539.880759
684.0,348,30545.838416
694.0,349,30577.321931
992.0,520,30611.689424
990.0,663,30648.286226
992.0,783,30730.510576
962.0,472,30784.221997
1480.0,782,30851.091957
994.0,524,30917.152711
526.0,265,31028.054844
1472.0,754,31115.553876
1482.0,988,31256.657292
986.0,531,31357.311575
348.0,1246,31620.174035
270.0,393,31706.432377
270.0,265,31714.053842
272.0,918,31861.546193
262.0,135,31866.326195
1474.0,1639,32088.325664
544.0,918,32268.075746
440.0,484,32330.919018
270.0,322,32401.725067
270.0,262,32407.540194
270.0,263,32484.182869
256.0,232,32489.814102
792.0,573,32560.335077
90.0,60,32562.020313
348.0,1074,32698.407852
270.0,269,32760.321401
270.0,253,32766.205142
268.0,853,32920.28698
270.0,264,33005.346383
310.0,275,33016.042393
214.0,111,33021.320026
222.0,119,33089.049715
584.0,676,33183.599025
242.0,130,33187.039429
430.0,499,33263.602211
342.0,718,33434.665478
272.0,846,33537.023488
784.0,618,33624.637547
340.0,302,33686.874928
272.0,841,33859.749015
786.0,388,33873.196847
898.0,1154,34118.484139
706.0,641,34198.645235
986.0,1121,34389.503148
272.0,853,34548.619862
994.0,1074,34731.295191
630.0,321,34805.996596
1472.0,830,34901.437163
338.0,460,34985.117863
1468.0,764,35149.107518
986.0,755,35238.49176
554.0,305,35310.8801
766.0,962,35398.290871
556.0,298,35467.497572
250.0,135,35470.395713
544.0,320,35564.442885
426.0,236,35573.793824
216.0,116,35643.532829
768.0,422,35657.654026
260.0,139,35724.583473
258.0,141,35728.362653
342.0,266,35784.17427
1476.0,738,35881.995679
270.0,251,35887.930622
250.0,170,35984.069132
256.0,133,35990.20017
272.0,845,36175.008691
272.0,844,36271.66043
272.0,850,36438.800246
308.0,522,36514.399658
782.0,670,36593.538799
984.0,903,36684.909795
254.0,164,36688.087904
264.0,400,36732.342714
552.0,525,36769.295081
252.0,171,36801.835979
254.0,168,36805.832573
244.0,129,36808.677366
780.0,703,36872.531691
344.0,833,36917.98021
262.0,141,36920.632152
648.0,398,36952.230097
636.0,432,36985.51528
686.0,347,37017.496763
770.0,477,37050.961925
628.0,510,37103.546079
438.0,325,37110.497127
246.0,167,37138.215164
640.0,351,37145.887032
252.0,136,37172.014709
90.0,87,37173.818597
230.0,124,37176.9666
318.0,274,37205.59826
1460.0,1131,37283.117568
572.0,353,37290.845826
256.0,143,37317.414399
622.0,500,37351.323781
626.0,384,37358.627318
586.0,471,37392.49594
564.0,313,37422.265333
1478.0,854,37492.491605
988.0,702,37530.221279
802.0,456,37562.547516
302.0,330,37593.001987
530.0,270,37597.86738
736.0,372,37637.597306
260.0,137,37640.336055
642.0,326,37671.477417
790.0,414,37679.532502
606.0,307,37709.855521
544.0,280,37740.38555
724.0,413,37749.198227
782.0,409,37782.2181
706.0,394,37822.528156
578.0,326,37854.027087
782.0,425,37864.434614
698.0,352,37896.316875
650.0,359,37926.314541
1466.0,1201,38004.561451
644.0,331,38035.356083
646.0,337,38066.654082
798.0,418,38074.769762
544.0,276,38104.595705
580.0,294,38110.769457
582.0,291,38141.360673
318.0,281,38180.872641
766.0,403,38189.38679
1494.0,1077,38257.573913
680.0,344,38287.616923
322.0,277,38316.811289
766.0,378,38324.628096
436.0,257,38359.539988
990.0,548,38394.161505
794.0,494,38427.938721
1470.0,1268,38501.823312
572.0,335,38550.988461
726.0,358,38582.064828
1478.0,693,38619.483467
990.0,565,38653.801848
544.0,277,38684.330304
600.0,341,38692.262961
258.0,136,38727.785255
520.0,267,38733.11709
536.0,272,38762.981509
1468.0,653,38801.599452
248.0,133,38804.871006
544.0,273,38834.609707
540.0,347,38866.453247
804.0,577,38909.69768
342.0,263,38914.98701
510.0,259,38944.580791
490.0,252,38950.196509
266.0,407,38981.993924
720.0,425,39014.607866
784.0,414,39047.482754
780.0,439,39056.573121
230.0,122,39096.770788
768.0,407,39105.064939
548.0,276,39134.874464
804.0,479,39169.197004
554.0,311,39200.332513
1092.0,989,39243.65294
424.0,216,39278.893011
212.0,846,39342.746113
584.0,297,39348.444896
514.0,261,39377.611539
502.0,259,39382.784854
552.0,285,39412.076854
1474.0,1060,39489.184655
796.0,393,39521.673154
568.0,287,39527.786072
592.0,295,39557.923069
576.0,582,39593.912163
574.0,285,39600.029073
800.0,732,39677.027471
664.0,573,39711.529669
900.0,1232,39782.684911
760.0,373,39820.72772
1480.0,954,39888.569171
986.0,550,39922.542594
654.0,328,39953.352104
1476.0,842,40004.508345
302.0,497,40037.95649
656.0,407,40069.356999
654.0,569,40104.246844
586.0,323,40135.3437
540.0,351,40143.244601
700.0,349,40186.089537
638.0,337,40217.472205
1478.0,832,40259.63902
578.0,297,40289.100701
1466.0,831,55154.900074
554.0,293,55160.8414
544.0,601,55202.133292
578.0,288,55235.105788
490.0,247,55239.904551
536.0,273,55273.764431
542.0,275,55307.3061
340.0,452,55317.966988
742.0,374,55362.811722
552.0,283,55396.39428
722.0,364,55405.163838
542.0,285,55438.705337
682.0,347,55479.566623
436.0,356,55489.084133
554.0,296,55531.799322
554.0,302,55538.884796
572.0,374,55609.578605
440.0,238,55663.095994
444.0,233,55673.318598
690.0,341,55714.065863
800.0,445,55770.967202
984.0,1198,55900.54732
560.0,297,55968.057249
538.0,269,55977.144757
558.0,321,56032.828309
774.0,390,56090.942803
534.0,278,56099.728011
554.0,306,56158.238524
552.0,274,56164.84181
244.0,194,56218.130385
526.0,269,56224.568329
988.0,1002,56354.439993
752.0,379,56419.730256
776.0,403,56468.463288
414.0,281,56475.431501
770.0,384,56547.651093
998.0,699,56619.556667
1470.0,1021,56751.483429
530.0,269,56810.170379
552.0,291,56819.132705
790.0,394,56896.601547
438.0,224,56955.552564
986.0,673,57019.598037
670.0,338,57075.497477
524.0,267,57082.461022
522.0,265,57146.182914
810.0,414,57159.095645
652.0,327,57240.385503
442.0,268,57293.210413
706.0,358,57300.536444
538.0,305,57354.627455
552.0,537,57422.880241
1476.0,696,57497.719003
690.0,347,57575.040681
426.0,260,57580.44605
782.0,382,57636.473245
724.0,359,57695.317649
674.0,332,57703.289612
748.0,411,57768.25436
792.0,401,57829.166865
996.0,509,57906.30498
800.0,437,57975.552391
554.0,283,57982.988318
1462.0,697,58100.290265
96.0,63,58101.579197
778.0,383,58164.830542
802.0,409,58236.443758
704.0,387,58249.547123
662.0,329,58315.213829
230.0,123,58318.4134
234.0,123,58322.853465
264.0,859,58447.504486
982.0,543,58506.07751
768.0,382,58581.731549
1478.0,728,58653.480094
792.0,394,58718.70381
792.0,509,58772.968071
1480.0,772,58915.579126
228.0,122,58918.348973
1474.0,782,58985.53426
980.0,553,59048.852718
760.0,379,59102.638239
90.0,66,59104.604039
642.0,324,59163.90019
1480.0,841,59287.982432
758.0,407,59301.759075
258.0,136,59349.947414
656.0,337,59361.122648
258.0,138,59415.564512
246.0,138,59419.933978
426.0,400,59476.985719
522.0,294,59483.634708
344.0,797,59616.966928
560.0,323,59627.95855
422.0,374,59697.428532
534.0,849,59823.9504
300.0,258,59830.861797
96.0,59,59832.143174
980.0,1041,59931.690988
556.0,304,59961.817904
250.0,170,59965.530703
676.0,372,59995.914271
252.0,170,59999.344774
804.0,420,69473.250854
780.0,500,69522.477198
808.0,493,69560.233712
426.0,293,69592.540481
804.0,593,69631.552624
1513.0,1158,69718.20614
410.0,214,69751.669993
1474.0,848,69797.939103
498.0,256,69831.683038
506.0,262,69836.940351
1008.0,949,69922.231821
548.0,296,69956.043325
1476.0,710,69995.231027
616.0,309,70027.641413
526.0,491,70065.817639
256.0,165,70069.979821
498.0,255,70075.824071
336.0,655,70170.363231
258.0,134,70174.045464
342.0,265,70179.404795
342.0,260,70226.316717
260.0,144,70230.019624
414.0,214,70266.191436
600.0,896,70316.675696
342.0,256,70368.861864
546.0,285,70375.260183
498.0,255,70410.772406
1468.0,755,70468.760496
426.0,220,70517.158861
762.0,379,70572.774863
1472.0,855,70633.390464
986.0,663,70721.026074
342.0,253,70728.173274
808.0,449,70773.128804
546.0,296,70806.569714
424.0,229,70816.171031
808.0,494,70871.511933
426.0,272,70879.712262
556.0,300,70937.183404
990.0,545,71002.30087
262.0,282,71044.300043
980.0,585,71089.244093
794.0,412,71133.448786
94.0,76,71135.560095
680.0,336,71144.90476
646.0,329,71182.429144
718.0,354,71227.540517
1004.0,666,71292.672094
986.0,507,71351.039528
338.0,444,71392.982682
258.0,144,71396.355067
256.0,134,71399.771638
340.0,249,71439.213925
986.0,614,71488.584671
700.0,432,71523.869253
254.0,166,71527.510566
342.0,339,71570.005692
326.0,295,71624.881413
312.0,236,71630.775855
340.0,289,71687.921487
438.0,295,71696.186752
256.0,292,71740.297916
342.0,290,71746.903925
590.0,294,71785.186643
700.0,370,71828.060455
262.0,145,71833.089276
548.0,302,71839.009977
338.0,321,71883.74125
544.0,304,71923.840437
546.0,421,71972.197044
530.0,310,71980.469544
266.0,306,72041.802635
798.0,427,72104.380335
548.0,372,72115.190791
590.0,353,72161.611605
996.0,851,72250.950009
1000.0,1026,72370.514132
634.0,320,72382.028242
550.0,341,72441.736255
664.0,340,72504.867318
342.0,283,72513.784213
554.0,517,72561.544818
758.0,392,72607.218314
774.0,416,72645.954499
430.0,230,72650.27809
990.0,699,72737.452245
1494.0,1973,72933.144015
504.0,267,72982.924319
800.0,388,73035.608974
1018.0,696,73086.384649
740.0,369,73131.749037
1478.0,819,73199.39855
978.0,721,73315.77298
310.0,233,73321.853148
544.0,291,73366.709743
550.0,300,73374.016229
994.0,1143,73527.023706
552.0,295,73537.530334
702.0,374,73597.131083
1472.0,899,73686.811341
254.0,138,73690.438902
758.0,449,73732.450172
740.0,424,73780.26695
342.0,251,73786.508349
554.0,293,73824.717775
550.0,322,73832.133481
554.0,385,73880.181089
996.0,843,74008.067863
