#{"t_start": 1621921320.2176876, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
262.0,279,16238.672173
338.0,1757,16374.384277
340.0,1291,16453.182128
302.0,454,16495.545739
322.0,715,16533.016555
266.0,896,16599.189487
348.0,954,16680.684253
426.0,289,16710.748113
538.0,640,16747.254023
342.0,1064,16822.910809
526.0,642,16876.678599
344.0,916,16943.561219
336.0,1083,17012.909531
306.0,313,17055.58604
342.0,261,17060.665179
348.0,957,17128.544984
218.0,116,17130.732136
344.0,949,17195.214813
528.0,291,17234.272734
342.0,955,17273.853555
324.0,261,17302.450732
342.0,261,17331.135432
340.0,881,17372.480277
258.0,157,17406.288564
342.0,247,17412.319043
342.0,451,17444.650007
442.0,854,17508.249839
260.0,375,17516.85537
338.0,250,17546.366819
346.0,895,17614.415395
268.0,840,17660.05427
342.0,999,17761.337975
344.0,879,17842.966745
342.0,447,17875.057381
342.0,442,17907.716783
262.0,192,17911.354876
268.0,900,17978.655632
442.0,231,17982.323857
646.0,734,18044.777941
438.0,653,18094.229763
544.0,1170,18210.205261
262.0,137,18212.636201
344.0,872,18296.931412
798.0,1141,18382.05437
258.0,162,18424.515249
260.0,140,18427.101055
254.0,137,18429.382545
342.0,297,18459.394203
258.0,137,18461.664165
268.0,882,18531.501669
90.0,52,18532.460542
326.0,275,18536.598886
268.0,843,18617.395569
428.0,327,18646.888356
506.0,263,18652.211896
424.0,225,18680.79482
272.0,844,18719.80174
340.0,977,18794.024654
346.0,958,18861.239809
264.0,1097,18931.791848
480.0,249,18971.515582
344.0,1359,19047.191342
524.0,270,19076.140065
342.0,1041,19156.54407
272.0,983,19223.826811
440.0,695,19262.429253
504.0,261,19292.602674
520.0,270,19297.666595
410.0,220,19332.019084
548.0,955,19398.724568
264.0,882,19440.308058
798.0,403,19473.289769
404.0,205,19477.070019
346.0,876,19549.676056
546.0,283,19580.407808
508.0,259,19585.382071
432.0,225,19615.207228
420.0,210,19619.573619
432.0,239,19649.31951
536.0,272,19654.765378
384.0,194,19658.979813
394.0,204,19700.526679
784.0,404,19734.518821
540.0,277,19740.703771
90.0,61,19741.965051
544.0,277,19773.867789
240.0,135,19777.389421
884.0,1143,19849.016223
512.0,263,19885.793709
512.0,263,19891.552709
550.0,283,19922.019796
576.0,297,19927.365658
438.0,904,19995.61937
890.0,1215,20111.878551
94.0,56,20112.934813
386.0,200,20116.910022
996.0,660,20154.674905
432.0,226,20183.798741
718.0,363,20214.949901
338.0,255,20219.886204
342.0,255,20257.473494
728.0,367,20264.737065
888.0,1147,20358.829312
508.0,267,20364.423333
750.0,378,20395.700892
768.0,775,20442.315784
788.0,407,20474.369359
1488.0,901,20541.576179
453.0,1184,20633.038074
894.0,1146,20704.193168
892.0,1275,20814.162786
508.0,259,20819.44475
300.0,404,20852.243787
300.0,376,20883.746219
984.0,558,20921.145869
622.0,307,20952.024144
86.0,61,20953.029532
690.0,349,20959.597983
652.0,328,21000.2022
982.0,531,21034.452965
1470.0,717,21074.441212
270.0,264,21105.810927
602.0,299,21135.979778
586.0,296,21140.832484
342.0,248,21182.707958
334.0,519,21216.034159
568.0,315,21221.754925
404.0,212,21250.720173
254.0,189,21254.367933
656.0,928,21321.358446
728.0,363,21360.624218
888.0,1172,21431.721163
88.0,80,21433.126931
686.0,342,21464.57976
896.0,1264,21549.498119
264.0,142,21552.366525
312.0,590,21612.821017
264.0,934,21656.146622
346.0,1063,21757.741808
784.0,875,21798.412325
516.0,267,21827.969487
770.0,676,21865.438191
440.0,376,21903.58572
648.0,763,21942.601341
988.0,1133,22011.521163
384.0,197,22039.024412
348.0,1192,22117.187478
220.0,112,22119.927378
240.0,130,22147.487133
234.0,157,22150.846313
766.0,418,22183.427505
1464.0,688,22222.445284
698.0,558,22265.983312
386.0,199,22295.592728
708.0,423,22303.660159
208.0,116,22331.156253
1294.0,1650,22444.954865
384.0,200,22449.171907
706.0,456,22482.260937
248.0,171,22510.663043
220.0,120,22513.261956
768.0,379,22521.045263
222.0,119,22549.647891
686.0,343,22556.005672
792.0,429,22588.881917
502.0,262,22647.815974
624.0,314,22654.775971
796.0,402,22687.904839
670.0,336,22718.956029
760.0,383,22752.391811
700.0,368,22760.142636
1362.0,591,22797.008602
776.0,433,22851.1065
980.0,757,22915.331962
550.0,410,22948.555209
602.0,306,22955.41602
780.0,393,22987.151002
982.0,837,23058.327842
636.0,322,23065.279669
784.0,391,23097.56313
434.0,348,23129.756333
722.0,365,23137.120608
986.0,508,23171.504334
986.0,609,23240.111918
880.0,1156,23312.074128
752.0,370,23319.38705
264.0,169,23346.519818
242.0,124,23349.558523
978.0,883,23419.03743
666.0,335,23425.702246
648.0,327,23456.173037
262.0,136,23458.953673
342.0,247,23488.21417
316.0,295,23493.572363
616.0,310,23524.821471
216.0,121,23527.256284
630.0,314,23564.952573
632.0,328,23571.574926
646.0,847,23636.645668
986.0,518,23669.446722
706.0,352,23700.025431
890.0,1186,23778.537097
526.0,269,23807.742251
534.0,275,23813.780058
914.0,1152,23885.969408
738.0,370,23933.273748
324.0,311,23964.006107
764.0,381,23994.775892
292.0,202,23999.806664
774.0,383,24030.139234
778.0,385,24037.200546
254.0,290,24067.770658
272.0,1130,24147.976366
532.0,271,24177.469651
554.0,285,24182.623818
602.0,306,24212.5364
760.0,382,24244.762062
502.0,256,24249.794554
436.0,665,24293.187617
1090.0,635,24353.167663
892.0,1160,24422.777517
642.0,1075,24508.827717
590.0,595,24544.228418
754.0,378,24576.488419
88.0,62,24577.587173
514.0,261,24607.238506
344.0,975,24656.173213
776.0,393,24687.73394
988.0,539,24723.28419
1468.0,1486,24833.241882
794.0,396,24864.959962
980.0,772,24903.840461
796.0,396,24935.836313
550.0,545,24971.098285
680.0,341,25008.533313
772.0,840,25073.394634
980.0,590,25109.804626
338.0,571,25145.190773
982.0,551,25194.772738
266.0,533,25229.759794
338.0,252,25259.638371
788.0,393,25267.255773
774.0,389,25299.397646
692.0,350,25330.021214
990.0,549,25375.392391
734.0,370,25407.636159
596.0,299,25413.94382
544.0,471,25446.468172
978.0,815,25511.85631
1096.0,1206,25590.399645
986.0,580,25625.190964
988.0,516,25658.307998
696.0,349,25688.314634
772.0,644,25743.335757
894.0,1142,25813.272979
584.0,305,25844.12807
338.0,366,25875.389476
996.0,619,25921.392728
694.0,837,25962.997595
992.0,543,25997.475164
1480.0,1033,26102.736799
936.0,469,26111.246118
768.0,381,26143.320724
988.0,1136,26213.598438
892.0,1156,26323.545679
440.0,462,26358.570669
900.0,1161,26431.044831
778.0,424,26467.458358
270.0,404,26476.41562
266.0,143,26504.693436
386.0,199,26508.33537
270.0,274,26538.429074
796.0,398,26546.481369
984.0,607,26610.924495
270.0,162,26613.719182
694.0,354,26666.390978
804.0,400,26673.94552
792.0,387,26706.029971
652.0,456,26740.165442
676.0,339,26771.193742
1480.0,1249,26855.416451
776.0,690,26894.863054
692.0,348,26925.863881
666.0,332,26960.231189
1100.0,627,26997.535052
790.0,392,27037.911525
582.0,297,27043.822878
1016.0,1208,27140.744594
1484.0,1101,27226.379057
996.0,737,27264.251708
794.0,394,27295.408413
814.0,433,27327.895367
1002.0,576,27363.351884
346.0,886,27439.085252
626.0,317,27446.165282
270.0,885,27512.022515
994.0,632,27549.245986
992.0,579,27630.431099
986.0,485,27640.001229
776.0,398,27671.766509
630.0,314,27703.022666
1102.0,707,27740.697845
240.0,127,27743.352965
1002.0,586,27818.84803
762.0,377,27825.872579
668.0,336,27858.066937
992.0,1020,27925.130012
86.0,60,27926.266158
336.0,492,27972.331016
582.0,456,28005.064053
994.0,548,28039.758539
1474.0,688,28076.805292
734.0,357,28108.043377
988.0,554,28151.807555
1006.0,1027,28222.004351
700.0,348,28253.323776
898.0,1146,28335.860031
766.0,373,28368.50958
708.0,347,28400.217659
758.0,375,28408.544246
994.0,536,28444.528106
1484.0,702,28514.770245
786.0,386,28521.938493
778.0,394,28555.081912
342.0,510,28588.238925
416.0,213,28616.768939
762.0,377,28623.162756
772.0,379,28654.408564
658.0,336,28699.815448
638.0,317,28706.548838
994.0,538,28742.047437
898.0,1144,28837.203742
714.0,363,28844.555083
582.0,292,28885.559551
704.0,375,28917.616063
726.0,363,28924.770036
900.0,1182,29019.056953
578.0,349,29026.326603
740.0,370,29064.477643
1470.0,974,29130.147187
494.0,252,29135.088684
526.0,268,29163.939728
558.0,342,29194.335862
988.0,1117,29273.55433
302.0,180,29276.981858
438.0,238,29305.745103
990.0,698,29342.228204
346.0,884,29416.722399
654.0,336,29423.085611
888.0,1191,29516.640232
514.0,261,29522.894143
268.0,312,29552.810769
560.0,648,29601.265059
1472.0,900,29667.121688
552.0,284,29672.896617
520.0,262,29702.619715
1464.0,752,29739.911976
652.0,329,29784.001458
754.0,376,29815.195688
1478.0,1266,29886.960086
704.0,427,29920.507861
266.0,840,29994.288869
1472.0,682,30031.055775
806.0,422,30063.348869
898.0,1146,30145.769395
630.0,316,30175.10443
1486.0,678,30212.338243
996.0,554,30246.838434
306.0,307,30276.933419
1474.0,739,30332.043474
986.0,554,30366.941326
586.0,297,30398.207748
510.0,260,30403.105922
430.0,1158,30504.544013
588.0,295,30510.933228
1466.0,759,30572.766842
412.0,213,30577.704101
988.0,502,30611.919094
984.0,494,30644.800105
890.0,1188,30735.148083
896.0,1179,30905.784116
1470.0,718,31031.11163
786.0,385,31108.963042
888.0,1147,31252.928253
990.0,615,31355.643817
216.0,117,31360.286673
272.0,839,31550.725841
272.0,936,31711.963396
272.0,885,31859.449853
256.0,155,31863.804412
272.0,854,31999.871935
270.0,398,32008.828602
272.0,890,32174.673354
272.0,858,32327.247422
260.0,315,32336.515329
546.0,534,32480.932204
90.0,53,32482.317726
320.0,299,32490.15139
344.0,450,32557.320752
252.0,293,32625.845637
342.0,270,32633.795334
218.0,114,32635.828859
214.0,113,32685.238391
586.0,308,32694.66027
554.0,673,32828.699356
270.0,878,32920.781423
340.0,246,33006.080529
774.0,1023,33178.188498
546.0,570,33258.219318
430.0,1074,33440.256799
436.0,302,33525.145498
272.0,842,33617.037468
264.0,299,33682.74828
652.0,345,33693.460361
788.0,454,33782.475879
308.0,522,33870.15603
998.0,570,33962.316986
230.0,129,34028.933224
776.0,404,34040.32088
772.0,395,34125.391008
790.0,448,34203.187171
900.0,1202,34395.605996
524.0,873,34554.425397
1470.0,1373,34812.404119
800.0,396,34891.376566
272.0,845,34987.676248
586.0,306,35063.484585
586.0,302,35070.909017
796.0,466,35162.873263
530.0,278,35235.336865
748.0,378,35311.515969
1508.0,1457,35557.601258
426.0,235,35564.137496
706.0,365,35643.727028
218.0,114,35647.589253
214.0,111,35650.941182
214.0,114,35655.419737
798.0,444,35730.264106
256.0,136,35733.49137
966.0,1024,35887.405696
262.0,145,35982.299412
242.0,130,35988.056777
272.0,892,36175.568175
272.0,853,36272.421771
344.0,721,36435.852469
264.0,139,36439.304312
254.0,136,36443.378403
550.0,319,36513.0145
272.0,879,36640.168632
576.0,427,36677.763241
250.0,242,36683.118176
272.0,911,36763.655106
572.0,299,36770.001312
774.0,555,36810.816639
592.0,637,36873.872411
258.0,137,36876.554455
254.0,166,36880.060991
340.0,245,36913.792483
242.0,129,36916.057432
340.0,271,36945.8871
584.0,707,36983.694212
982.0,1004,37053.28483
264.0,155,37056.258343
318.0,246,37103.468211
1474.0,954,37171.116471
570.0,672,37208.146172
754.0,380,37239.129979
236.0,128,37241.651822
554.0,412,37281.403524
246.0,124,37284.164639
230.0,117,37287.346192
700.0,572,37323.032791
540.0,536,37356.770109
1092.0,704,37418.765573
712.0,863,37465.028137
308.0,507,37498.792256
306.0,318,37528.831741
984.0,999,37595.925605
548.0,679,37641.807347
584.0,418,37674.983737
766.0,417,37706.56948
706.0,381,37739.399869
792.0,418,37748.186376
1468.0,791,37821.415575
652.0,355,37853.791326
584.0,343,37861.844942
322.0,291,37893.201375
894.0,1157,37961.352351
784.0,421,38001.432914
986.0,1131,38072.835216
730.0,367,38104.626221
700.0,355,38136.389851
622.0,313,38143.481313
580.0,311,38183.090505
988.0,520,38217.556471
310.0,604,38252.570974
674.0,339,38282.959319
980.0,837,38322.691707
814.0,462,38361.883194
990.0,1125,38432.038085
680.0,341,38462.563941
618.0,334,38493.805021
806.0,756,38551.601759
340.0,527,38585.817313
576.0,324,38616.494633
1472.0,705,38653.707164
670.0,334,38684.921989
540.0,274,38691.387992
662.0,332,38730.671462
766.0,379,38763.663958
734.0,362,38795.935148
1472.0,1000,38841.512181
540.0,272,38871.580969
1094.0,927,38946.181879
512.0,261,38951.653712
444.0,765,39014.861213
1456.0,1250,39102.029541
558.0,360,39133.778587
436.0,425,39167.134869
984.0,600,39203.77686
542.0,279,39233.533015
538.0,273,39238.933746
548.0,347,39276.494161
554.0,346,39283.32625
556.0,299,39312.974799
706.0,353,39343.280149
516.0,260,39348.539029
530.0,271,39377.858007
778.0,413,39409.702166
652.0,333,39416.057989
552.0,408,39454.839534
554.0,378,39487.799956
578.0,291,39493.634171
302.0,494,39528.546683
580.0,294,39558.955679
992.0,521,39593.733411
558.0,380,39640.197375
582.0,295,39645.501571
694.0,349,39676.740259
996.0,1160,39746.393359
778.0,501,39779.347944
776.0,481,39819.441157
704.0,346,39850.634601
570.0,290,39856.501832
396.0,218,39884.855053
784.0,464,39918.568273
522.0,331,39925.105874
582.0,585,39960.020925
594.0,343,40001.412517
774.0,386,40032.69694
246.0,198,40036.720546
660.0,403,40067.96368
710.0,383,40099.343891
664.0,433,40132.24516
524.0,266,40138.189479
982.0,488,40184.145479
750.0,515,40219.903408
652.0,326,40250.977873
1468.0,1204,40322.974016
804.0,513,55158.186822
438.0,324,55192.878982
572.0,285,55199.401898
686.0,343,55233.569555
556.0,286,55239.694151
710.0,349,55275.298828
798.0,407,55311.762341
502.0,257,55318.237734
546.0,294,55360.878389
574.0,291,55394.870034
510.0,255,55401.153979
570.0,285,55434.464422
786.0,489,55478.586456
494.0,254,55484.872256
568.0,283,55527.992478
540.0,271,55534.013709
804.0,436,55606.250762
326.0,266,55659.633871
528.0,267,55670.238811
800.0,464,55716.317278
640.0,320,55769.406022
560.0,304,55777.130716
580.0,295,55832.016581
554.0,282,55838.63132
570.0,288,55897.350633
548.0,291,55905.311382
528.0,277,55975.392442
1458.0,1141,56101.52569
634.0,364,56161.234283
550.0,303,56216.907586
552.0,493,56228.581662
560.0,289,56289.117714
590.0,316,56348.073304
528.0,288,56357.383082
1100.0,836,56472.118916
540.0,271,56478.343512
770.0,381,56550.992774
518.0,266,56611.904286
584.0,292,56618.649599
984.0,775,56745.163098
748.0,378,56753.728651
414.0,213,56811.476531
986.0,908,56957.443039
986.0,864,57024.924896
1470.0,714,57149.475594
1000.0,1043,57295.671501
778.0,386,57350.299014
696.0,351,57359.066274
270.0,265,57420.272876
800.0,396,57485.73134
552.0,301,57495.135741
642.0,322,57571.032678
750.0,371,57580.815419
438.0,244,57631.130963
554.0,318,57689.543568
712.0,440,57701.337547
1462.0,1052,57833.006416
628.0,316,57906.093784
776.0,391,57973.122058
518.0,258,57981.099321
794.0,395,58042.469678
986.0,613,58105.424266
778.0,386,58168.054628
422.0,241,58237.12748
1468.0,737,58315.598491
1096.0,646,58379.543847
632.0,318,58443.846876
84.0,57,58445.76734
1478.0,904,58579.695182
888.0,1146,58717.28799
898.0,1168,58835.500685
90.0,74,58838.000381
792.0,396,58921.589091
984.0,487,58981.433059
84.0,53,58983.185784
586.0,289,59039.934266
270.0,261,59046.626352
224.0,122,59092.741394
432.0,459,59108.016003
990.0,531,59170.819971
272.0,841,59297.038206
248.0,128,59301.425587
532.0,427,59359.424398
1478.0,829,59479.053358
344.0,247,59485.342714
434.0,459,59563.393735
528.0,271,59616.861756
258.0,137,59622.304719
228.0,128,59625.930919
226.0,118,59630.007057
552.0,301,59696.266588
258.0,139,59699.865775
560.0,288,59757.616216
290.0,246,59763.572081
258.0,137,59821.890715
588.0,416,59832.702235
540.0,788,59927.188326
1466.0,894,59992.345963
248.0,129,59994.757435
306.0,332,69466.808384
778.0,808,69522.449617
342.0,330,69555.375753
302.0,386,69590.705885
264.0,139,69593.814858
978.0,531,69631.800524
808.0,402,69667.573579
768.0,380,69675.643981
232.0,128,69712.466114
542.0,395,69721.569193
1478.0,684,69793.113299
248.0,175,69796.403713
774.0,488,69835.037695
346.0,877,69918.750561
538.0,334,69927.275043
786.0,390,69961.755498
340.0,247,69991.317186
780.0,406,70025.699713
1000.0,544,70064.931046
544.0,311,70072.226239
736.0,369,70120.66847
500.0,254,70128.27428
540.0,807,70225.379205
402.0,215,70231.600698
766.0,396,70271.720307
698.0,347,70308.300243
772.0,396,70364.165547
342.0,266,70370.616228
342.0,261,70404.549333
550.0,281,70412.850796
340.0,262,70459.193442
506.0,264,70465.465608
530.0,277,70514.417853
988.0,540,70574.33923
342.0,261,70580.307296
1262.0,588,70635.008962
588.0,300,70679.169754
548.0,291,70721.20975
340.0,260,70728.366757
704.0,410,70771.636516
1102.0,600,70816.963607
748.0,374,70868.805374
344.0,375,70927.686314
588.0,301,70937.705245
342.0,266,70995.913549
762.0,376,71005.434388
1488.0,759,71089.595412
656.0,711,71142.230217
982.0,544,71184.279032
258.0,141,71225.164224
438.0,229,71231.949912
432.0,238,71286.397598
760.0,387,71294.787519
730.0,364,71349.117334
432.0,254,71387.74825
758.0,376,71396.188278
646.0,320,71436.488236
258.0,139,71441.746999
312.0,242,71481.222727
556.0,618,71520.694391
340.0,286,71527.6838
252.0,175,71563.362438
554.0,302,71573.628427
524.0,355,71629.550034
576.0,446,71691.830993
342.0,364,71737.270457
526.0,313,71744.641908
576.0,455,71786.699375
344.0,345,71829.850063
292.0,162,71834.459947
802.0,421,71880.700115
782.0,432,71923.651817
338.0,294,71929.311399
524.0,302,71976.406532
264.0,153,71981.893443
536.0,311,72043.318522
558.0,800,72115.85101
244.0,128,72156.02985
250.0,167,72160.315705
536.0,289,72198.967008
438.0,303,72206.192785
628.0,330,72251.560616
586.0,404,72299.731141
544.0,318,72309.144574
442.0,390,72375.053031
258.0,160,72380.651826
530.0,296,72439.410609
794.0,421,72505.133948
544.0,344,72514.829394
794.0,1100,72611.693027
584.0,341,72648.847963
340.0,308,72693.021036
594.0,470,72737.720639
342.0,285,72744.636773
984.0,564,72814.622596
800.0,578,72885.516235
700.0,384,72929.911837
1474.0,778,73035.45797
524.0,438,73081.250141
810.0,455,73089.934241
552.0,433,73137.599647
548.0,304,73193.105076
678.0,353,73263.637218
550.0,295,73273.773067
556.0,309,73314.747508
432.0,238,73320.806074
548.0,304,73366.711706
546.0,302,73373.728502
730.0,629,73455.426975
554.0,308,73464.668553
222.0,120,73467.629005
548.0,291,73534.306475
548.0,286,73589.424143
440.0,358,73600.955306
928.0,1306,73732.043309
544.0,305,73740.437041
344.0,264,73783.753979
536.0,274,73789.845568
578.0,342,73829.061226
94.0,56,73830.289206
322.0,290,73876.303476
730.0,365,73937.233107
694.0,346,73950.081351
988.0,595,74017.103149
628.0,474,74079.6883
816.0,628,74159.913649
766.0,374,74170.093518
234.0,126,74205.815026
768.0,472,74217.578862
772.0,390,74272.415654
706.0,353,74336.600677
598.0,305,74347.024462
1478.0,827,74446.730631
738.0,370,74494.8123
804.0,407,74540.470919
698.0,355,74547.866122
636.0,351,74591.166757
986.0,634,74649.906802
776.0,674,74763.08113
988.0,627,74811.337784
538.0,440,74872.545413
758.0,378,74881.132296
510.0,264,74918.494772
1472.0,749,74970.768486
404.0,207,75006.802958
992.0,508,75072.108577
1468.0,730,75153.68917
758.0,374,75196.413965
804.0,516,75245.456497
806.0,448,75288.91922
992.0,577,75337.613359
788.0,388,75402.67068
1488.0,914,75483.866542
760.0,372,75548.639945
1154.0,697,75650.962096
610.0,303,75660.053421
1482.0,711,75763.434848
990.0,519,75820.22858
1472.0,930,75893.431304
798.0,461,75953.457579
270.0,277,76019.668473
756.0,376,76061.233921
650.0,503,76122.149584
802.0,403,76132.24951
1490.0,782,76261.359397
342.0,241,76269.332497
1468.0,732,76382.942906
756.0,374,76395.158715
248.0,406,76442.093578
396.0,206,76484.249564
988.0,655,76551.784137
1476.0,908,76693.364936
584.0,299,76700.152801
1472.0,853,76805.67622
