#{"t_start": 1621921319.9976337, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
258.0,172,10727.300647
258.0,182,10781.175649
344.0,1041,10907.852572
258.0,153,10911.62398
312.0,213,10916.830319
248.0,137,10949.36956
278.0,1077,11038.165449
270.0,1119,11133.267573
272.0,847,11243.05584
324.0,485,11286.683091
250.0,195,11292.495317
260.0,153,11295.695044
262.0,535,11337.121488
440.0,748,11409.147148
590.0,1044,11506.779349
340.0,1547,11658.614096
264.0,299,11665.027324
262.0,429,11716.708048
300.0,235,11757.347096
544.0,1260,11847.177586
264.0,399,11897.999898
264.0,263,11904.860329
96.0,59,11947.847878
338.0,412,11958.011231
90.0,60,11959.752678
266.0,307,11997.120312
428.0,461,12045.368725
552.0,490,12088.007533
262.0,148,12092.048846
252.0,264,12136.374707
254.0,143,12140.658933
680.0,772,12192.859063
338.0,377,12237.788342
264.0,293,12283.633521
250.0,134,12288.369715
434.0,499,12336.947286
652.0,646,12379.62455
550.0,692,12469.329389
256.0,183,12475.482016
428.0,481,12519.903327
326.0,471,12569.295614
336.0,683,12637.527904
98.0,64,12638.933347
92.0,58,12640.322737
268.0,958,12736.767579
610.0,346,12773.585718
268.0,521,12820.077855
266.0,393,12859.713464
244.0,245,12867.04741
426.0,857,12970.474392
266.0,457,13044.863142
312.0,751,13115.995011
312.0,886,13225.263227
88.0,76,13226.81487
426.0,713,13329.816843
434.0,559,13394.979467
248.0,180,13401.626976
340.0,881,13527.091478
266.0,900,13581.235564
1466.0,2072,13783.62019
92.0,67,13785.600376
250.0,313,13793.188322
264.0,886,13864.015574
430.0,736,13909.093992
272.0,873,13997.938885
90.0,53,13999.782566
254.0,129,14002.574012
260.0,154,14038.003111
254.0,293,14043.153844
86.0,54,14044.267053
534.0,1311,14196.056362
232.0,125,14198.249166
270.0,153,14225.453665
546.0,606,14266.602582
238.0,127,14269.70224
346.0,1012,14363.5864
210.0,825,14457.347565
272.0,1022,14550.923807
440.0,998,14639.05665
544.0,717,14682.806888
338.0,503,14718.234783
248.0,141,14722.059834
424.0,622,14780.334159
264.0,854,14875.468321
224.0,125,14878.544584
236.0,197,14906.680804
340.0,400,14914.952157
268.0,931,14981.092416
434.0,600,15017.028355
336.0,408,15054.62901
90.0,57,15056.084517
346.0,1380,15153.207793
92.0,60,15154.341039
260.0,174,15182.947943
96.0,72,15184.72886
408.0,245,15188.945488
338.0,890,15263.481314
340.0,918,15331.782396
272.0,912,15373.324045
272.0,844,15453.739315
230.0,123,15456.118931
270.0,853,15520.283211
252.0,165,15523.764996
254.0,167,15552.041001
448.0,688,15601.692761
266.0,847,15666.554984
266.0,844,15707.308964
268.0,155,15735.073019
550.0,757,15775.206321
82.0,54,15776.225828
94.0,62,15777.991344
266.0,942,15843.315106
270.0,867,15908.3117
258.0,415,15944.467184
306.0,317,15950.495319
346.0,1439,16050.482203
272.0,915,16134.487442
82.0,54,16135.624597
300.0,247,16140.989171
324.0,289,16171.346589
526.0,645,16207.589558
338.0,1505,16314.271366
270.0,867,16378.682745
92.0,64,16379.848291
298.0,238,16407.768199
342.0,960,16457.70079
430.0,970,16532.609304
338.0,414,16566.469567
582.0,619,16602.306146
334.0,379,16635.856799
338.0,1469,16749.215805
440.0,501,16790.057879
94.0,59,16790.978764
320.0,285,16820.074739
244.0,183,16824.255265
516.0,284,16829.863018
344.0,889,16912.461387
340.0,305,16943.251498
254.0,163,16946.335979
306.0,284,16974.565169
344.0,879,17017.027335
530.0,846,17096.032727
336.0,487,17129.284161
340.0,952,17193.709224
542.0,392,17234.767187
266.0,136,17237.12532
694.0,530,17269.19914
326.0,292,17274.406744
340.0,335,17304.060411
260.0,142,17306.823929
344.0,505,17340.661486
344.0,465,17373.70782
222.0,114,17406.886213
512.0,264,17413.331771
304.0,599,17448.160047
538.0,283,17476.579364
342.0,255,17482.090452
340.0,250,17511.1841
94.0,60,17512.300023
338.0,397,17544.959921
520.0,337,17552.50579
228.0,125,17581.898362
434.0,808,17619.921136
270.0,162,17623.185153
344.0,884,17711.691584
94.0,58,17713.053454
342.0,242,17757.803871
342.0,633,17806.938252
264.0,410,17842.355909
344.0,631,17878.375656
266.0,884,17943.55512
776.0,817,17984.501033
554.0,614,18044.219814
340.0,352,18050.822843
252.0,251,18093.028878
94.0,70,18094.667512
320.0,282,18100.631884
508.0,265,18154.564965
888.0,1544,18295.275054
344.0,888,18377.161025
432.0,633,18426.854125
256.0,192,18430.869676
340.0,634,18492.835843
334.0,281,18497.952744
248.0,144,18501.447499
262.0,140,18530.019766
542.0,614,18565.217908
438.0,1567,18683.430561
262.0,145,18686.687235
346.0,993,18753.063363
272.0,846,18823.058077
630.0,494,18857.775557
896.0,1160,18929.847403
244.0,456,18974.004323
500.0,259,18978.970664
340.0,249,19008.811214
344.0,447,19041.114454
432.0,558,19075.68381
636.0,321,19082.079964
340.0,331,19112.581574
382.0,199,19152.068216
492.0,251,19157.440316
552.0,702,19195.337916
476.0,243,19224.406729
514.0,262,19229.631944
500.0,258,19259.418483
512.0,264,19264.466736
262.0,137,19292.081535
546.0,673,19335.621257
702.0,370,19367.202788
394.0,199,19370.530205
548.0,753,19432.651461
508.0,263,19437.630038
262.0,150,19441.586062
646.0,337,19472.914173
498.0,256,19508.54925
514.0,264,19513.962817
394.0,205,19517.518258
524.0,264,19547.642687
412.0,210,19552.393292
532.0,269,19582.350565
578.0,296,19588.431926
548.0,285,19618.8601
506.0,264,19649.343385
576.0,291,19655.371583
682.0,344,19699.783257
416.0,220,19705.091817
264.0,233,19735.043627
426.0,217,19739.343602
408.0,210,19744.74663
526.0,271,19776.194235
742.0,370,19810.454948
976.0,848,19850.411658
546.0,285,19887.203019
342.0,1360,19989.176461
428.0,216,19992.985693
892.0,1173,20078.184149
638.0,323,20115.235645
696.0,407,20147.850274
632.0,317,20154.168814
342.0,247,20183.613899
760.0,395,20215.790531
772.0,401,20223.900122
804.0,438,20264.684251
674.0,340,20295.010056
434.0,227,20299.651678
688.0,386,20331.33869
640.0,325,20361.414494
986.0,515,20395.577308
730.0,365,20403.558001
432.0,229,20438.51753
314.0,491,20472.203984
722.0,363,20504.133601
710.0,351,20511.414094
1474.0,1690,20661.681574
632.0,314,20667.465458
406.0,213,20696.140489
232.0,126,20698.622254
772.0,382,20730.737592
414.0,245,20735.698847
672.0,336,20766.667777
1480.0,695,20816.406955
776.0,384,20849.088128
266.0,856,20915.801715
988.0,524,20951.55422
986.0,566,20996.642136
886.0,1153,21067.897408
886.0,1154,21140.747416
438.0,949,21219.279208
676.0,338,21250.381644
526.0,269,21255.914251
254.0,137,21258.538094
894.0,1158,21362.673851
682.0,350,21369.505739
646.0,317,21400.449767
414.0,216,21404.372177
894.0,1183,21498.920952
272.0,862,21552.430833
752.0,369,21584.387547
258.0,135,21586.977598
258.0,130,21614.618834
258.0,136,21617.580379
92.0,91,21619.575842
1480.0,746,21682.090472
444.0,761,21729.82867
342.0,675,21766.598704
712.0,1096,21860.24918
548.0,374,21867.604478
986.0,664,21935.305937
778.0,387,21943.784057
556.0,479,21977.427267
786.0,391,22008.001768
774.0,587,22041.883483
696.0,369,22079.675658
992.0,895,22146.954348
642.0,369,22155.009927
772.0,384,22186.942201
94.0,73,22189.406223
770.0,401,22221.058131
780.0,696,22268.324426
778.0,391,22301.054956
532.0,570,22337.016216
986.0,1208,22442.300814
338.0,459,22476.553857
778.0,399,22484.380965
1252.0,550,22520.136684
592.0,324,22552.915576
644.0,356,22584.099458
684.0,341,22590.674758
804.0,408,22652.431235
630.0,311,22684.1249
808.0,450,22717.48427
796.0,414,22726.658413
574.0,291,22757.483167
706.0,341,22789.158209
794.0,398,22797.668431
224.0,129,22845.996271
884.0,1168,22918.706311
264.0,845,22984.834697
556.0,543,23025.668153
788.0,397,23033.465848
656.0,326,23064.89983
672.0,341,23096.367979
800.0,421,23129.669382
646.0,328,23136.288303
782.0,404,23168.751193
776.0,394,23208.703149
806.0,408,23241.460384
672.0,332,23247.868518
998.0,699,23310.484593
1474.0,1380,23390.299245
1094.0,696,23452.782288
636.0,317,23458.727444
524.0,560,23493.358512
344.0,262,23523.612819
900.0,1216,23603.947624
240.0,128,23630.601173
330.0,260,23635.595309
800.0,408,23666.492726
966.0,506,23699.620431
990.0,558,23742.229266
228.0,123,23744.70029
272.0,1008,23812.467694
758.0,405,23845.642819
1096.0,694,23884.108611
760.0,381,23930.869036
428.0,250,23936.201063
746.0,378,23968.066028
86.0,59,23969.11185
686.0,346,24000.900742
616.0,311,24029.614069
272.0,846,24070.737164
892.0,1202,24176.321482
496.0,251,24181.216038
1090.0,620,24217.177997
706.0,499,24251.710031
304.0,323,24288.257517
594.0,304,24318.393
712.0,363,24325.114041
984.0,1244,24420.164243
652.0,336,24426.816254
238.0,152,24470.212818
272.0,847,24510.948513
478.0,252,24540.301619
640.0,330,24546.811043
732.0,370,24578.36546
770.0,970,24651.970751
546.0,376,24682.774813
660.0,339,24689.784848
882.0,1163,24786.583647
764.0,383,24793.993386
628.0,317,24831.99734
700.0,369,24862.94857
882.0,1146,24933.648594
700.0,555,24969.0394
976.0,701,25013.510974
560.0,427,25046.285053
986.0,926,25112.919731
1088.0,581,25148.758248
786.0,449,25197.053693
886.0,1145,25268.971793
706.0,369,25300.526952
388.0,207,25304.142057
704.0,395,25335.670173
668.0,332,25376.998772
780.0,396,25410.114596
890.0,1168,25480.914556
706.0,356,25512.568756
1476.0,882,25560.125243
658.0,338,25591.49399
882.0,1148,25660.070281
774.0,535,25693.865072
896.0,1227,25807.456591
890.0,1147,25879.079068
890.0,1242,25962.498081
772.0,385,25994.620262
806.0,431,26026.606854
1000.0,802,26103.414101
1104.0,704,26140.857934
1474.0,856,26205.824505
890.0,1156,26286.205993
706.0,360,26322.625162
994.0,549,26360.616466
886.0,1471,26465.998475
522.0,566,26503.654711
260.0,284,26509.29254
314.0,399,26541.547297
584.0,289,26573.231057
382.0,198,26577.009429
702.0,349,26610.812897
1480.0,1344,26706.842592
620.0,305,26737.488239
1472.0,995,26806.559938
414.0,210,26810.595748
738.0,369,26853.009129
618.0,305,26859.748576
818.0,434,26893.191802
418.0,214,26922.111934
752.0,372,26929.785445
802.0,1128,27036.685096
994.0,855,27077.551427
998.0,1202,27175.139966
800.0,400,27183.0508
1484.0,940,27263.543319
784.0,387,27295.152247
992.0,960,27362.14018
1000.0,654,27408.961902
254.0,198,27437.472042
996.0,559,27473.498974
992.0,529,27508.425443
776.0,396,27515.753049
620.0,312,27546.528934
776.0,381,27599.825195
714.0,368,27631.40231
1478.0,1577,27735.863482
570.0,502,27784.888759
996.0,1014,27853.621949
1476.0,723,27892.748062
772.0,386,27922.983874
1098.0,584,27970.728542
712.0,356,28001.395606
1006.0,659,28038.166996
1472.0,1369,28146.6221
756.0,376,28153.707332
894.0,1150,28249.977599
798.0,411,28258.574919
992.0,1190,28366.880821
256.0,134,28369.99661
1014.0,634,28407.830978
760.0,377,28440.005877
1000.0,686,28478.26596
982.0,500,28520.470725
976.0,571,28557.344485
652.0,520,28590.129612
898.0,1139,28698.26132
720.0,355,28706.079493
418.0,211,28734.29467
712.0,358,28741.907658
994.0,660,28803.956993
712.0,355,28810.087942
898.0,1151,28917.160664
540.0,521,28951.309258
996.0,630,28987.692178
802.0,411,29019.777603
512.0,263,29024.815799
532.0,266,29061.270949
994.0,580,29095.80345
608.0,307,29101.702635
674.0,337,29131.429971
556.0,276,29161.203062
800.0,411,29168.269592
626.0,317,29198.93892
1478.0,733,29247.145465
692.0,342,29276.83422
1472.0,891,29340.934833
550.0,279,29346.383917
892.0,1229,29452.052476
982.0,1060,29518.892436
978.0,627,29556.077935
634.0,319,29598.055743
1478.0,914,29664.115295
700.0,355,29671.167474
720.0,380,29703.569114
552.0,281,29732.839719
802.0,404,29739.288861
1468.0,692,29814.216635
702.0,352,29820.51651
984.0,580,29855.43771
578.0,288,29884.665071
1468.0,705,29924.67592
954.0,473,29966.193362
594.0,303,29996.453891
594.0,304,30026.155556
704.0,359,30033.011167
988.0,1002,30100.690744
980.0,819,30176.186772
1472.0,907,30241.731755
602.0,303,30247.550711
708.0,386,30278.941985
442.0,875,30361.194596
890.0,1144,30432.523537
1456.0,809,30471.447539
890.0,1170,30573.612184
1456.0,743,30612.999215
538.0,272,30641.962995
536.0,271,30646.871719
1464.0,765,30728.361762
898.0,1146,30846.920594
994.0,529,30911.934219
736.0,367,31025.532972
342.0,365,31037.018946
342.0,241,31110.346768
898.0,1147,31254.19836
222.0,119,31257.793951
272.0,841,31452.502012
242.0,129,31457.327716
272.0,844,31623.914254
256.0,283,31633.853597
270.0,264,31712.898689
272.0,866,31859.270225
272.0,874,31942.87957
548.0,410,32006.060525
218.0,115,32008.494138
272.0,919,32176.096438
344.0,1629,32410.118582
266.0,280,32487.472482
272.0,847,32624.973996
558.0,961,32698.486216
88.0,73,32754.913396
96.0,64,32756.741168
250.0,213,32761.57082
96.0,62,32763.002578
254.0,443,32836.557055
772.0,404,32917.561455
272.0,846,33086.903003
344.0,650,33180.471495
586.0,1059,33335.442745
556.0,614,33443.844975
770.0,434,33530.711047
322.0,916,33682.967532
654.0,1195,33865.333392
226.0,117,33869.755956
242.0,167,33950.976079
1096.0,1552,34191.783932
768.0,377,34208.830405
784.0,388,34315.339503
300.0,287,34380.632861
996.0,602,34462.621619
734.0,367,34545.121075
574.0,298,34555.237651
996.0,552,34637.88107
652.0,324,34731.137411
878.0,1194,34902.923827
1470.0,1691,35229.495158
222.0,123,35232.474971
792.0,638,35316.892202
430.0,237,35322.812734
974.0,907,35468.989878
348.0,1611,35732.395357
260.0,149,35786.350203
272.0,853,35886.186094
270.0,152,35980.771568
646.0,389,35996.551833
272.0,841,36181.007903
308.0,369,36262.854129
272.0,845,36355.844322
250.0,432,36442.197457
272.0,847,36585.240342
252.0,190,36591.979669
588.0,638,36678.380239
770.0,766,36730.267295
250.0,167,36733.580027
326.0,382,36767.378032
346.0,1033,36841.411634
248.0,178,36844.767641
554.0,385,36879.608527
436.0,501,36918.179292
1470.0,1314,37017.988762
1464.0,831,37058.473253
234.0,124,37102.853648
306.0,228,37108.179405
264.0,146,37111.186753
94.0,66,37136.42211
244.0,131,37139.086499
238.0,130,37141.611161
234.0,127,37144.691694
612.0,312,37174.937002
1092.0,998,37241.460123
262.0,148,37244.505547
322.0,302,37282.320779
216.0,112,37284.938711
574.0,457,37318.17165
654.0,490,37352.108361
524.0,439,37384.475014
260.0,139,37387.322407
766.0,730,37425.84808
986.0,644,37491.607225
596.0,298,37497.067329
808.0,409,37529.113692
306.0,513,37563.278374
1474.0,1014,37638.781771
746.0,1037,37708.192566
776.0,396,37740.953455
1474.0,863,37783.530576
576.0,302,37822.509548
574.0,654,37861.190343
804.0,489,37896.940717
700.0,390,37927.394434
244.0,269,37955.672501
994.0,715,38000.90372
790.0,416,38033.803366
236.0,125,38036.096147
538.0,275,38066.453575
560.0,286,38071.721626
438.0,401,38103.813035
436.0,236,38108.761646
730.0,366,38141.450637
326.0,273,38180.950222
256.0,138,38183.709623
258.0,131,38186.486655
988.0,515,38220.364734
1488.0,1055,38287.815529
736.0,366,38318.537748
614.0,302,38325.079348
706.0,582,38390.013412
986.0,578,38425.165572
740.0,368,38432.9464
676.0,338,38463.706901
300.0,200,38491.750177
686.0,345,38499.024805
266.0,323,38548.085322
826.0,447,38580.672928
438.0,454,38613.655704
568.0,317,38619.757898
642.0,327,38649.946955
416.0,230,38654.450553
694.0,349,38685.77102
1466.0,686,38733.570253
800.0,411,38766.459595
740.0,371,38798.831172
254.0,131,38802.28074
552.0,279,38832.063242
494.0,252,38837.961224
1094.0,618,38875.07839
514.0,265,38911.819067
486.0,247,38917.040004
520.0,266,38946.772503
518.0,264,38952.312364
528.0,268,38981.122305
534.0,274,38986.51198
338.0,581,39046.527843
574.0,368,39053.478332
542.0,580,39103.705043
528.0,268,39133.607093
552.0,406,39166.202619
438.0,245,39172.276554
742.0,372,39203.471508
556.0,281,39209.25519
570.0,291,39238.63325
560.0,286,39274.839743
796.0,403,39283.226736
906.0,1210,39378.541332
550.0,279,39383.784028
342.0,322,39413.671044
1478.0,924,39488.450396
548.0,279,39493.848731
568.0,289,39524.51629
992.0,762,39564.098895
990.0,1155,39674.41082
664.0,378,39681.558442
340.0,356,39711.968436
592.0,372,39743.224952
552.0,339,39749.537655
782.0,455,39781.707948
636.0,374,39819.900948
602.0,305,39850.07925
654.0,394,39858.106162
628.0,317,39889.139522
1480.0,760,39951.508539
644.0,321,39957.821022
994.0,924,40034.531019
770.0,379,40065.202223
994.0,817,40105.47235
518.0,263,40134.426378
632.0,313,40141.948313
626.0,316,40183.862947
706.0,505,40219.294899
560.0,306,40250.093651
750.0,366,40257.995766
704.0,381,40289.387152
560.0,284,40319.074912
270.0,258,40324.044338
1476.0,1035,55198.331497
570.0,286,55231.744668
1472.0,1301,55315.587366
722.0,361,55360.349095
800.0,405,55396.738321
648.0,325,55404.287911
1474.0,879,55484.682019
554.0,286,55528.069478
632.0,326,55535.69489
550.0,279,55604.004032
540.0,268,55611.811726
776.0,389,55671.581958
524.0,571,55719.074702
702.0,361,55773.455763
308.0,256,55779.815588
632.0,314,55835.104486
684.0,345,55895.29112
548.0,275,55902.746707
624.0,318,55973.01992
556.0,282,55981.814282
550.0,296,56037.240116
550.0,275,56091.182872
774.0,407,56103.473545
698.0,384,56163.437276
1470.0,773,56282.865999
550.0,278,56290.340477
782.0,383,56351.363458
760.0,385,56416.34685
572.0,290,56424.794498
586.0,542,56476.736101
436.0,237,56545.335884
742.0,662,56616.45284
704.0,353,56683.327039
1472.0,711,56748.979709
694.0,395,56811.239244
232.0,123,56815.538215
538.0,271,56888.012806
706.0,825,56963.372433
558.0,287,57018.481787
752.0,372,57075.798664
716.0,355,57084.736747
1004.0,533,57157.501856
572.0,290,57238.314844
984.0,569,57297.665614
324.0,284,57349.956654
596.0,297,57357.245805
690.0,345,57420.976161
688.0,343,57432.262974
1014.0,558,57566.515828
432.0,221,57575.335732
536.0,276,57581.586849
552.0,299,57634.390881
96.0,61,57636.516675
1478.0,994,57765.93565
1010.0,547,57830.236606
556.0,328,57901.697119
744.0,363,57967.122197
504.0,258,57977.69952
740.0,371,58036.832002
1466.0,792,58105.647727
340.0,252,58165.500607
344.0,358,58236.550412
766.0,377,58248.733771
1472.0,768,58374.098565
614.0,309,58381.323212
778.0,385,58447.995649
594.0,300,58501.201083
344.0,453,58577.894891
990.0,518,58641.040801
778.0,398,58654.395387
990.0,536,58723.17666
990.0,539,58776.46314
774.0,384,58834.695837
1470.0,774,58977.685366
810.0,410,59037.121316
1474.0,976,59107.659052
310.0,335,59165.417996
324.0,441,59233.414116
526.0,546,59295.017998
258.0,141,59300.061029
236.0,171,59350.290218
706.0,527,59416.581805
552.0,414,59426.535459
660.0,368,59483.74689
438.0,701,59613.264353
260.0,140,59619.304909
796.0,440,59690.459017
794.0,457,59753.509366
270.0,263,59759.985113
542.0,347,59824.144863
802.0,529,59890.250127
346.0,1240,59964.180805
1094.0,989,69472.330996
238.0,128,69474.926347
1478.0,1649,69627.656252
302.0,550,69667.320507
344.0,972,69751.786416
988.0,490,69790.391357
536.0,329,69797.192234
546.0,554,69837.561756
568.0,407,69872.707387
310.0,269,69915.685098
526.0,283,69923.092479
846.0,515,69960.834551
996.0,557,69997.744847
1054.0,526,70035.264576
1476.0,718,70117.363086
652.0,337,70127.62858
260.0,144,70169.075163
760.0,407,70178.012901
342.0,447,70230.294307
522.0,267,70267.256516
530.0,275,70274.771267
524.0,729,70366.240581
1178.0,889,70456.186263
750.0,379,70465.882013
756.0,375,70517.940642
802.0,808,70625.248722
854.0,380,70632.725424
298.0,235,70675.414858
346.0,1337,70778.178226
774.0,405,70817.882412
546.0,283,70867.482497
342.0,1272,71002.624633
884.0,1191,71131.522
600.0,300,71140.127335
1092.0,1612,71294.185133
724.0,358,71348.588816
516.0,263,71354.708175
242.0,133,71390.361521
700.0,350,71398.567763
690.0,343,71440.847455
344.0,682,71491.358425
422.0,257,71522.23493
346.0,922,71626.321008
714.0,593,71691.717472
340.0,350,71736.993133
626.0,361,71745.955407
546.0,524,71790.754555
310.0,229,71829.133201
752.0,473,71878.510771
544.0,374,71886.06131
530.0,295,71926.074517
786.0,738,71985.279986
700.0,627,72105.640564
582.0,326,72114.229997
556.0,307,72159.34576
890.0,1299,72258.575086
526.0,307,72307.271883
528.0,294,72369.251347
544.0,294,72379.650666
340.0,283,72437.720418
746.0,427,72503.704079
548.0,291,72512.49867
86.0,57,72514.02428
1476.0,1167,72612.363632
538.0,289,72648.384522
340.0,303,72692.093953
560.0,327,72699.543241
524.0,312,72741.276089
436.0,371,72802.846668
530.0,280,72811.920652
544.0,322,72877.439179
88.0,61,72879.092518
992.0,520,72927.473077
706.0,515,72983.08509
988.0,627,73040.071096
986.0,608,73089.167744
342.0,253,73132.124967
674.0,558,73194.188307
790.0,391,73266.29077
530.0,293,73275.584018
596.0,821,73367.748174
548.0,288,73374.467821
224.0,121,73407.056894
594.0,523,73456.5582
434.0,239,73464.014016
548.0,283,73528.22711
432.0,246,73537.428161
270.0,263,73592.170233
702.0,401,73603.661649
256.0,160,73640.649863
842.0,570,73689.539975
1106.0,705,73738.015578
546.0,305,73782.534099
548.0,305,73789.915122
698.0,401,73830.918178
544.0,347,73878.002386
432.0,240,73883.773914
594.0,298,73945.446197
238.0,134,73950.958297
708.0,353,74011.394551
804.0,410,74073.492798
794.0,414,74109.537827
266.0,271,74117.138834
242.0,130,74120.355356
618.0,309,74166.489996
774.0,407,74209.156044
256.0,147,74213.434401
706.0,377,74266.66635
256.0,143,74270.464286
1470.0,949,74397.298605
1480.0,950,74494.071134
998.0,680,74545.064646
780.0,391,74589.535688
986.0,712,74650.309407
990.0,515,74711.943751
986.0,811,74812.566239
704.0,524,74874.981003
684.0,368,74914.492523
598.0,305,74921.579572
994.0,678,74972.912123
998.0,566,75070.299153
1100.0,666,75150.927912
552.0,445,75195.177287
782.0,386,75240.889035
992.0,629,75288.517267
772.0,384,75298.705453
806.0,411,75342.881362
816.0,421,75412.724809
998.0,624,75481.648815
804.0,394,75547.552183
550.0,410,75603.187298
802.0,419,75654.116595
804.0,424,75706.448631
302.0,362,75714.109784
656.0,582,75772.713242
764.0,380,75828.475467
994.0,561,75891.825278
1476.0,703,76017.855076
996.0,671,76066.109856
530.0,269,76072.519671
990.0,620,76189.031844
314.0,282,76197.796171
222.0,118,76200.882393
762.0,377,76266.90269
256.0,136,76272.719137
752.0,368,76329.145464
802.0,419,76385.904552
796.0,393,76433.393954
1470.0,984,76549.015427
758.0,369,76559.042957
998.0,543,76639.347358
1460.0,774,76754.353956
