#{"t_start": 1621921320.3960123, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
502.0,1491,6274.590027
338.0,339,6316.450734
270.0,856,6416.421129
338.0,368,6425.009665
342.0,1338,6562.637497
252.0,136,6565.41365
338.0,1251,6695.955217
256.0,172,6700.139013
264.0,148,6703.308301
324.0,279,6739.587622
254.0,172,6743.310299
262.0,151,6786.932832
476.0,800,6856.962416
338.0,824,6962.352234
270.0,263,6971.089744
270.0,956,7056.988423
250.0,134,7059.626005
224.0,125,7094.826754
436.0,974,7169.028865
246.0,145,7174.666697
256.0,178,7181.199998
258.0,155,7186.699373
274.0,938,7315.173233
322.0,260,7394.863591
268.0,1080,7506.298957
270.0,854,7606.646757
86.0,54,7608.814745
238.0,124,7611.951482
254.0,182,7616.651234
236.0,127,7677.127781
342.0,1125,7809.507371
264.0,160,7814.198074
268.0,893,7892.865687
270.0,166,7897.317006
268.0,929,7982.506869
90.0,54,7983.50877
336.0,354,8017.787103
266.0,178,8021.057049
266.0,295,8051.747747
342.0,1835,8180.374971
344.0,1061,8279.305722
96.0,60,8280.924185
546.0,532,8336.656498
262.0,177,8383.305808
248.0,249,8389.987569
256.0,154,8437.918445
346.0,1278,8539.599003
342.0,1540,8706.4796
88.0,49,8707.662362
322.0,337,8745.804499
342.0,1007,8850.028599
434.0,595,8917.303912
272.0,842,9042.270977
256.0,159,9045.449865
336.0,1009,9133.68572
462.0,267,9139.521455
340.0,1246,9284.06045
346.0,1419,9465.680938
476.0,493,9509.185714
534.0,1058,9597.104796
252.0,198,9601.729507
552.0,898,9698.016969
432.0,269,9705.147436
252.0,205,9765.209711
270.0,267,9771.564814
266.0,865,9873.575245
252.0,196,9878.446979
312.0,244,9930.633806
270.0,911,10024.650381
342.0,945,10098.357045
432.0,628,10185.049404
338.0,472,10237.036513
272.0,846,10301.056381
228.0,128,10303.276772
258.0,137,10335.422162
268.0,848,10380.067998
268.0,911,10493.195967
340.0,250,10530.493476
272.0,843,10580.808797
258.0,153,10617.185566
250.0,195,10623.623099
272.0,892,10719.237262
268.0,870,10792.756274
272.0,856,10913.272373
490.0,871,11004.20087
268.0,853,11046.7304
338.0,251,11082.528027
272.0,847,11186.033166
92.0,62,11187.105057
94.0,59,11188.264357
272.0,1360,11328.756459
266.0,877,11376.860843
92.0,59,11377.984487
340.0,644,11459.902026
262.0,268,11465.428567
546.0,1046,11560.060362
254.0,800,11657.703709
426.0,508,11711.75451
96.0,70,11713.091194
334.0,469,11759.021247
298.0,487,11797.466968
94.0,69,11799.325924
336.0,457,11840.660131
92.0,75,11843.938112
426.0,438,11895.94166
336.0,375,11947.200352
532.0,524,11990.223555
336.0,468,12002.016324
546.0,844,12090.038418
256.0,295,12135.29268
434.0,633,12183.079117
88.0,54,12184.744765
256.0,138,12189.378271
530.0,541,12238.695149
248.0,132,12279.465177
268.0,930,12341.094235
238.0,131,12372.222002
428.0,1080,12471.413907
88.0,56,12472.884743
342.0,284,12480.404092
430.0,557,12564.10851
90.0,81,12567.083829
436.0,747,12636.404073
342.0,562,12695.470522
338.0,426,12734.230611
258.0,313,12769.953461
268.0,1082,12860.019823
248.0,176,12864.951918
436.0,841,12968.420393
434.0,841,13052.720602
310.0,883,13171.264011
536.0,734,13275.459613
256.0,148,13279.693692
262.0,270,13285.683748
778.0,1245,13471.446216
440.0,1136,13574.535257
436.0,703,13623.087949
266.0,271,13658.921365
314.0,551,13693.090064
96.0,65,13695.234558
542.0,1014,13790.568309
266.0,300,13825.187695
262.0,266,13830.787376
436.0,805,13900.076372
242.0,133,13903.453501
248.0,331,13943.510473
252.0,293,13949.4462
346.0,1193,14086.014269
438.0,1043,14191.484797
272.0,855,14234.192589
246.0,134,14264.445308
272.0,1084,14360.21771
258.0,172,14364.40765
440.0,990,14463.664496
238.0,122,14466.268084
262.0,282,14512.566701
328.0,658,14554.956449
264.0,953,14642.942393
268.0,145,14646.757261
266.0,279,14680.548522
268.0,968,14768.448666
268.0,142,14771.951892
270.0,160,14777.2552
260.0,287,14821.827281
230.0,127,14824.344381
270.0,919,14907.555376
266.0,912,14974.442961
266.0,839,15014.637975
254.0,168,15046.927956
266.0,271,15052.646108
426.0,248,15082.311154
266.0,852,15121.175785
90.0,62,15122.479451
540.0,318,15151.852853
340.0,664,15190.373739
96.0,138,15226.950722
254.0,163,15229.762638
342.0,522,15263.251782
246.0,183,15267.52337
266.0,910,15334.239544
252.0,167,15337.359672
268.0,873,15418.708697
92.0,58,15419.993808
476.0,415,15451.069033
92.0,55,15453.126828
588.0,847,15516.754506
84.0,69,15518.135938
266.0,904,15597.902744
342.0,275,15602.97661
272.0,844,15668.096416
342.0,658,15704.59646
90.0,75,15706.058018
222.0,121,15733.390757
304.0,609,15771.254241
252.0,263,15776.296989
272.0,1051,15844.23092
270.0,276,15874.364455
340.0,1100,15946.707672
230.0,118,15948.805375
346.0,1379,16047.782115
84.0,53,16048.851811
262.0,415,16081.074118
270.0,858,16140.490034
264.0,865,16205.807845
338.0,1006,16273.218786
252.0,160,16276.118515
336.0,273,16311.147932
272.0,878,16375.869579
266.0,920,16416.801861
340.0,310,16453.553749
528.0,734,16525.071911
342.0,473,16534.203403
250.0,174,16562.583218
272.0,951,16630.35165
266.0,403,16639.530173
92.0,76,16675.968291
340.0,1575,16780.667486
650.0,873,16827.97368
252.0,245,16873.879256
84.0,54,16874.838295
82.0,56,16875.7685
350.0,1151,16947.346014
314.0,285,16976.00449
266.0,143,16978.534259
268.0,141,16981.485508
336.0,1064,17064.632459
338.0,278,17095.286919
528.0,274,17124.849827
348.0,937,17164.53026
214.0,113,17190.454279
316.0,678,17237.365393
344.0,907,17299.366943
562.0,291,17305.160704
244.0,149,17331.659027
884.0,1341,17414.29363
548.0,925,17478.165966
82.0,52,17479.723934
434.0,767,17543.786247
242.0,165,17547.125249
82.0,54,17548.622912
262.0,151,17551.625167
438.0,566,17588.816631
434.0,777,17656.615241
340.0,248,17662.32606
266.0,236,17708.247308
328.0,320,17754.009241
428.0,293,17760.521943
686.0,473,17806.140231
710.0,701,17847.31681
262.0,263,17876.269344
226.0,117,17878.668583
218.0,118,17880.894763
416.0,215,17909.556587
272.0,878,17949.499794
524.0,360,17982.473715
436.0,990,18048.991258
532.0,1083,18156.98654
234.0,143,18204.442265
340.0,273,18209.03048
342.0,642,18254.150481
258.0,156,18291.832067
270.0,1072,18376.762429
440.0,1068,18458.672445
272.0,858,18502.227007
256.0,134,18530.658968
558.0,1056,18614.68825
272.0,846,18654.107324
548.0,543,18689.072181
348.0,1351,18792.91245
340.0,205,18820.397654
576.0,465,18829.805034
334.0,641,18891.513749
492.0,258,18896.698223
398.0,211,18925.024631
546.0,285,18930.984031
298.0,327,18972.362093
510.0,263,18977.362744
530.0,823,19042.281903
436.0,634,19078.868056
272.0,844,19154.68266
342.0,611,19190.819061
300.0,513,19225.46289
552.0,310,19256.483459
328.0,191,19260.188757
344.0,943,19333.573574
344.0,928,19399.638996
328.0,193,19403.164758
400.0,207,19407.469837
546.0,346,19438.133538
546.0,285,19468.199733
86.0,57,19469.316394
532.0,274,19475.280229
546.0,282,19511.645868
698.0,402,19544.485919
636.0,320,19550.419296
584.0,290,19581.387851
580.0,305,19587.43697
412.0,211,19616.961631
398.0,201,19621.051241
790.0,390,19653.781416
548.0,284,19697.119831
250.0,190,19701.766498
804.0,484,19736.818623
260.0,154,19740.055088
702.0,370,19774.246023
878.0,1163,19846.536594
494.0,257,19883.847054
522.0,267,19889.36715
654.0,333,19920.54865
894.0,1146,19993.153357
516.0,259,20024.540244
648.0,324,20031.886453
398.0,203,20070.036656
88.0,54,20071.209001
306.0,312,20077.567838
694.0,347,20115.392746
878.0,1593,20220.350233
780.0,489,20262.23276
634.0,320,20292.426398
888.0,1250,20364.944073
980.0,999,20439.766363
1100.0,556,20474.929843
784.0,386,20507.407341
892.0,1163,20579.292773
592.0,296,20629.051009
598.0,301,20634.636343
892.0,1144,20729.990746
656.0,327,20737.146613
662.0,330,20767.585647
790.0,402,20811.435378
646.0,325,20818.052054
664.0,333,20849.634086
982.0,583,20885.510152
710.0,353,20917.845123
384.0,196,20922.30203
744.0,367,20954.207946
566.0,289,20960.013921
590.0,295,20999.37526
684.0,343,21030.393171
986.0,513,21065.14619
402.0,206,21069.617201
582.0,297,21102.14601
802.0,432,21134.88255
600.0,303,21139.762384
404.0,207,21180.813813
892.0,1827,21289.100129
746.0,804,21361.309168
780.0,405,21369.844747
900.0,1172,21464.995218
440.0,545,21498.975651
304.0,694,21549.020498
312.0,315,21580.295974
438.0,439,21613.380484
324.0,472,21647.258569
324.0,661,21684.84456
220.0,120,21686.792314
244.0,177,21689.706438
254.0,139,21724.917659
718.0,361,21732.578533
590.0,305,21761.902526
526.0,269,21792.079835
246.0,185,21795.231011
386.0,197,21798.640217
672.0,338,21829.977359
802.0,394,21861.730628
990.0,1168,21939.599796
272.0,892,22005.237128
264.0,872,22043.565992
536.0,278,22080.164444
536.0,278,22110.653813
704.0,364,22117.520843
686.0,349,22149.74291
260.0,141,22152.990733
436.0,557,22189.335885
802.0,412,22221.422554
656.0,333,22260.869118
542.0,272,22266.284333
318.0,680,22329.682556
400.0,209,22334.082207
792.0,595,22370.815673
688.0,387,22404.364789
890.0,1166,22481.839007
780.0,576,22518.995936
240.0,172,22548.077492
702.0,572,22584.531961
702.0,367,22591.344995
778.0,387,22652.860567
514.0,264,22683.286869
434.0,246,22688.722556
702.0,358,22720.370581
294.0,159,22723.955601
548.0,303,22754.617852
674.0,338,22762.090147
224.0,120,22789.349019
638.0,323,22796.261487
646.0,342,22848.412393
728.0,432,22881.629102
704.0,542,22916.95008
432.0,351,22949.119963
690.0,352,22956.941489
726.0,371,22987.845614
532.0,417,23026.667921
650.0,335,23033.283184
1474.0,837,23099.858896
1074.0,556,23135.416276
992.0,602,23171.929528
770.0,385,23211.535476
892.0,1217,23308.569754
548.0,303,23315.37042
702.0,372,23346.762878
772.0,403,23383.671556
772.0,491,23416.706973
806.0,414,23424.837621
902.0,1174,23520.902408
514.0,261,23526.301986
686.0,345,23564.889733
650.0,323,23571.248022
800.0,445,23604.466957
236.0,128,23631.086996
266.0,855,23670.736603
634.0,337,23701.217484
766.0,378,23739.359496
254.0,166,23742.740556
890.0,1425,23843.933839
262.0,143,23846.826794
614.0,463,23880.4032
266.0,853,23961.735737
770.0,382,23969.100621
256.0,150,23996.159018
890.0,1168,24066.758071
680.0,350,24108.268232
270.0,269,24113.59304
888.0,1163,24183.612774
688.0,348,24214.280233
758.0,384,24246.816095
346.0,905,24318.864333
900.0,1440,24393.161186
884.0,1162,24504.532736
764.0,504,24539.191155
598.0,353,24545.916269
748.0,388,24578.430367
894.0,1165,24655.292549
772.0,393,24686.5993
642.0,331,24717.929272
238.0,123,24720.610057
680.0,347,24752.369181
212.0,116,24754.811
402.0,212,24758.437951
324.0,265,24788.424804
540.0,1137,24866.173971
522.0,273,24896.104637
890.0,1166,24966.180781
434.0,358,25004.274944
798.0,423,25012.681047
336.0,465,25046.86539
710.0,363,25077.61208
636.0,325,25108.925428
544.0,510,25142.989271
678.0,492,25191.951248
796.0,404,25200.278671
556.0,396,25231.801
986.0,927,25299.453221
586.0,426,25331.626068
384.0,195,25335.251884
680.0,341,25376.919329
884.0,1148,25447.727883
432.0,229,25477.150862
980.0,549,25512.534306
774.0,390,25519.687701
790.0,395,25558.129817
800.0,413,25590.832474
770.0,411,25622.573754
712.0,357,25653.142397
980.0,622,25687.490869
1104.0,1021,25773.750923
1492.0,772,25812.676853
894.0,1162,25918.457527
556.0,329,25925.323409
248.0,134,25927.933049
592.0,307,25958.428204
708.0,430,25991.651027
894.0,1144,26061.594101
992.0,561,26108.229972
988.0,833,26173.745121
1492.0,829,26213.951637
588.0,308,26243.643883
1474.0,697,26290.520327
1106.0,597,26358.938503
430.0,544,26394.309509
988.0,595,26430.298085
270.0,267,26435.001803
694.0,423,26472.796273
342.0,604,26510.607183
254.0,307,26540.828933
270.0,278,26546.755324
818.0,1178,26667.540564
988.0,574,26703.569381
258.0,138,26705.851962
1482.0,722,26769.297804
686.0,343,26776.221952
988.0,806,26851.583252
792.0,401,26885.547457
702.0,359,26892.327802
756.0,374,26924.026299
700.0,370,26959.121853
812.0,436,26993.196713
550.0,1091,27071.376424
996.0,547,27106.724559
770.0,382,27138.342461
802.0,417,27146.288145
998.0,767,27225.437828
992.0,758,27263.675977
794.0,469,27297.223934
1116.0,652,27357.833538
996.0,552,27403.055889
794.0,383,27410.06967
774.0,385,27442.068314
644.0,326,27473.612906
722.0,360,27480.549161
996.0,555,27540.189114
1476.0,802,27602.128754
810.0,443,27635.379561
1480.0,933,27701.620295
784.0,409,27734.150062
1010.0,565,27785.185713
752.0,372,27791.864347
710.0,348,27822.936692
316.0,284,27853.99803
998.0,812,27894.280215
770.0,383,27924.550064
992.0,581,27972.519822
710.0,355,28003.063867
1104.0,627,28039.066661
752.0,373,28070.794089
266.0,988,28147.195723
892.0,1176,28219.390371
770.0,401,28251.781463
342.0,248,28257.020846
996.0,543,28290.861666
750.0,376,28334.829233
992.0,508,28371.04527
898.0,1152,28443.854862
808.0,399,28476.08862
1018.0,544,28518.879301
784.0,385,28551.904191
270.0,849,28615.448278
342.0,381,28622.505621
798.0,392,28653.740918
92.0,57,28655.511032
766.0,379,28701.837168
236.0,127,28704.210608
714.0,350,28736.008471
810.0,407,28768.75221
768.0,382,28775.544311
782.0,399,28807.522144
344.0,295,28838.232775
558.0,306,28843.956341
988.0,610,28915.891419
584.0,294,28921.756363
732.0,367,28953.019822
1102.0,1168,29023.347348
994.0,616,29066.333293
884.0,1175,29160.188536
494.0,253,29164.819563
998.0,604,29200.423911
994.0,605,29246.186701
552.0,277,29274.808038
546.0,296,29304.609735
888.0,1154,29373.874996
982.0,602,29418.99515
580.0,293,29449.10499
1472.0,1304,29520.979884
442.0,655,29558.335475
522.0,268,29599.173237
986.0,531,29633.830859
990.0,1124,29705.099658
1474.0,828,29781.437629
892.0,1227,29851.69226
582.0,293,29881.287647
596.0,307,29887.56457
1102.0,1119,29991.892152
650.0,356,29998.700541
1466.0,812,30062.10749
590.0,317,30068.533181
986.0,651,30141.988256
216.0,118,30143.875067
1474.0,984,30210.218145
786.0,401,30242.324118
272.0,844,30282.229903
994.0,608,30334.562437
586.0,292,30364.642831
586.0,315,30395.260405
416.0,212,30400.061269
774.0,388,30431.47688
902.0,1160,30509.620169
994.0,650,30545.31588
272.0,842,30610.143964
1464.0,787,30681.251922
410.0,212,30686.702791
1478.0,780,30736.314229
604.0,304,30786.448174
738.0,370,30844.69243
1468.0,844,30918.228465
894.0,1142,31177.013031
1466.0,2485,31614.791528
272.0,1225,31775.39609
548.0,911,31935.010377
264.0,140,31937.836459
272.0,926,32078.892422
272.0,863,32180.372583
272.0,888,32332.540061
270.0,258,32401.593784
244.0,313,32408.536868
270.0,265,32485.796507
270.0,883,32623.796145
272.0,845,32694.093301
1474.0,1249,32914.232158
546.0,843,33017.624489
702.0,893,33183.656035
556.0,812,33331.249016
898.0,1183,33529.582399
258.0,153,33535.335201
228.0,122,33540.637952
270.0,275,33613.334275
258.0,145,33619.875114
250.0,177,33680.322792
272.0,849,33782.059185
768.0,398,33864.27211
768.0,412,33953.947898
774.0,410,34028.340714
986.0,821,34125.802261
702.0,431,34202.225794
702.0,445,34311.928611
1484.0,813,34458.109315
242.0,293,34466.023688
806.0,402,34549.338175
750.0,372,34630.415704
1484.0,797,34735.1853
706.0,405,34814.097039
538.0,966,34982.254124
1468.0,1252,35161.460531
94.0,61,35164.180732
342.0,252,35236.363679
536.0,299,35308.920614
888.0,1287,35466.154312
980.0,519,35565.092022
220.0,118,35570.158817
1482.0,683,35720.98919
342.0,265,35729.042178
1086.0,1132,35885.541172
260.0,140,35979.264755
262.0,143,35984.704713
1472.0,1166,36183.3355
258.0,134,36188.497752
260.0,143,36261.292466
434.0,839,36354.087304
258.0,138,36431.717101
770.0,411,36444.790878
252.0,135,36507.97795
254.0,134,36511.956999
272.0,847,36638.791818
584.0,486,36678.150756
254.0,158,36681.115415
1104.0,1537,36804.38601
984.0,903,36872.784693
264.0,144,36875.855474
710.0,647,36917.452635
310.0,301,36947.738657
762.0,514,36981.352402
342.0,258,36986.713428
434.0,257,37017.589071
546.0,371,37048.508442
434.0,318,37055.137058
556.0,416,37106.071529
976.0,711,37145.375222
546.0,399,37177.809946
804.0,691,37213.354146
638.0,462,37246.933523
226.0,134,37280.570079
558.0,474,37315.063244
262.0,140,37317.950671
888.0,1176,37388.909089
590.0,440,37421.803148
696.0,356,37458.424859
1474.0,792,37497.435981
318.0,301,37527.256328
308.0,518,37561.000116
342.0,452,37593.878282
1484.0,798,37642.031557
256.0,135,37669.077714
342.0,256,37674.429634
564.0,285,37703.853194
688.0,341,37711.150046
576.0,327,37742.189894
582.0,431,37775.438799
276.0,148,37778.68976
550.0,289,37817.626128
702.0,441,37826.397145
570.0,315,37858.209821
548.0,291,37889.590646
256.0,141,37892.567805
442.0,553,37926.574194
574.0,303,37955.709804
534.0,272,37960.634751
810.0,412,37999.728605
800.0,413,38032.871728
588.0,309,38039.507495
730.0,362,38070.482397
548.0,277,38100.600151
624.0,313,38106.779055
582.0,291,38137.585342
636.0,318,38144.789062
314.0,302,38184.61062
696.0,349,38215.441136
580.0,442,38247.121449
692.0,351,38254.054819
994.0,531,38288.205972
566.0,459,38320.659136
256.0,137,38323.467777
982.0,917,38395.392938
604.0,302,38425.296124
260.0,136,38427.875336
1076.0,555,38462.989267
586.0,294,38493.237248
700.0,391,38501.669017
1082.0,1464,38620.934217
784.0,412,38651.831295
420.0,212,38681.464022
344.0,274,38686.626083
650.0,326,38726.96992
798.0,414,38759.385993
550.0,345,38767.07936
540.0,658,38805.90919
586.0,304,38836.596498
588.0,297,38867.03145
536.0,268,38872.956272
540.0,277,38909.753151
490.0,250,38914.788875
710.0,370,38947.042606
530.0,296,38977.312906
688.0,345,38983.649728
552.0,298,39013.294692
554.0,511,39048.199085
656.0,335,39055.074152
550.0,291,39099.067993
540.0,280,39129.043728
739.0,526,39164.303336
558.0,297,39170.774512
554.0,297,39201.019007
520.0,259,39206.374156
552.0,310,39236.107826
706.0,404,39274.64568
796.0,437,39283.65067
768.0,406,39315.091964
442.0,432,39347.276619
802.0,406,39379.551414
986.0,585,39414.483155
552.0,579,39456.501956
252.0,141,39459.370106
516.0,263,39490.395468
1474.0,929,39558.118092
642.0,449,39591.117808
778.0,398,39599.752056
994.0,641,39674.897397
698.0,347,39681.64408
706.0,393,39712.808603
1058.0,580,39747.646048
766.0,382,39777.980483
698.0,350,39816.024044
676.0,335,39822.453161
662.0,341,39853.324958
994.0,524,39888.957059
1476.0,780,39951.566345
764.0,384,39959.084263
1468.0,833,40033.823102
340.0,346,40064.165317
782.0,388,40071.544987
992.0,800,40136.085961
438.0,473,40181.465581
736.0,362,40213.605635
568.0,387,40222.898836
558.0,313,40253.887817
644.0,315,40283.90641
1478.0,1126,55155.190339
552.0,598,55195.155816
698.0,385,55230.629843
262.0,140,55234.022688
304.0,279,55239.917771
702.0,406,55276.805278
256.0,154,55307.472023
566.0,283,55313.652321
528.0,264,55356.902294
722.0,362,55364.296461
672.0,339,55399.533288
554.0,294,55433.505868
246.0,237,55439.045301
548.0,382,55480.894617
594.0,317,55489.32074
694.0,513,55537.102558
552.0,282,55605.314039
548.0,277,55658.621004
554.0,303,55670.830815
324.0,277,55710.470541
234.0,138,55715.250932
316.0,370,55769.667986
1470.0,1228,55900.214202
558.0,308,55968.116349
558.0,287,55977.946881
514.0,263,56031.124215
534.0,307,56043.073657
538.0,280,56096.818613
806.0,406,56157.539502
314.0,341,56165.432919
550.0,276,56220.831928
684.0,345,56281.666336
550.0,278,56289.252931
544.0,278,56347.244411
792.0,396,56359.93311
558.0,287,56421.464929
268.0,968,56546.08494
218.0,116,56549.852822
508.0,296,56611.448222
684.0,347,56620.112508
744.0,370,56686.512397
530.0,266,56742.617226
314.0,299,56749.422906
810.0,411,56811.948471
554.0,291,56885.60851
428.0,261,56894.438139
790.0,451,56959.456414
550.0,377,57015.700978
1110.0,741,57082.343317
644.0,323,57148.407896
610.0,310,57157.749655
992.0,810,57296.709609
778.0,401,57351.571959
724.0,363,57361.50693
550.0,425,57428.092007
1482.0,733,57568.857659
802.0,553,57627.740646
758.0,376,57639.196498
1480.0,968,57768.722129
664.0,337,57827.485268
1474.0,867,57969.8026
558.0,281,57979.782688
612.0,308,58038.941598
782.0,400,58096.234938
758.0,536,58163.809741
1480.0,1711,58376.960742
622.0,313,58439.25308
1478.0,800,58506.234681
1470.0,724,58641.12283
994.0,1103,58767.35971
988.0,587,58830.944286
894.0,1697,59044.942816
224.0,120,59048.966754
584.0,293,59099.509868
994.0,702,59169.4875
680.0,370,59236.910948
306.0,278,59288.680185
570.0,382,59302.004712
244.0,169,59352.875426
808.0,1025,59477.980235
250.0,198,59482.240627
542.0,485,59561.011161
560.0,664,59628.07364
984.0,771,59757.096499
1476.0,751,59831.325149
740.0,441,59894.273983
260.0,140,59921.328049
256.0,138,59924.617586
546.0,402,59956.251751
346.0,953,59998.863096
782.0,575,69515.073862
256.0,162,69518.380659
338.0,648,69559.061798
344.0,417,69594.309943
496.0,262,69600.092409
642.0,565,69665.138613
778.0,386,69673.613037
532.0,512,69719.092859
1476.0,1095,69800.050888
86.0,54,69829.39358
1464.0,824,69873.326476
994.0,615,69925.624589
1480.0,879,69995.13886
764.0,377,70028.727769
1472.0,889,70114.929441
540.0,323,70124.273527
84.0,54,70126.318624
342.0,258,70170.530091
988.0,616,70225.747413
648.0,561,70270.358667
300.0,434,70308.945399
424.0,217,70314.155925
728.0,380,70369.75908
1108.0,723,70456.519191
524.0,272,70462.824306
538.0,277,70511.703657
272.0,843,70578.608881
1480.0,625,70634.434587
416.0,215,70676.329583
704.0,374,70720.414881
778.0,401,70731.646896
578.0,340,70773.897558
764.0,377,70811.285654
702.0,358,70822.066009
986.0,725,70933.889533
748.0,378,70995.009221
256.0,147,70999.054355
990.0,567,71047.225946
706.0,350,71086.960425
346.0,1010,71175.402419
240.0,127,71179.887945
996.0,574,71231.350536
330.0,239,71285.545989
504.0,254,71291.213473
752.0,382,71346.311833
242.0,130,71349.47403
1466.0,709,71397.824681
340.0,279,71438.017128
342.0,335,71480.744195
300.0,615,71520.054375
644.0,510,71565.332911
536.0,305,71574.544887
688.0,349,71630.837071
316.0,279,71687.589503
218.0,112,71690.658028
342.0,242,71697.012446
256.0,161,71737.837729
340.0,350,71746.375823
770.0,469,71789.490324
342.0,265,71829.287604
702.0,433,71877.006283
788.0,566,71922.642962
344.0,346,71930.029829
266.0,265,71975.667407
544.0,309,72037.134933
530.0,287,72047.90489
1098.0,651,72114.848393
540.0,297,72159.569183
224.0,135,72162.960844
754.0,385,72203.969507
430.0,243,72209.322324
696.0,499,72257.708828
718.0,410,72309.164742
254.0,136,72313.094334
528.0,317,72377.056145
550.0,286,72435.645573
748.0,378,72450.540925
642.0,361,72510.850948
586.0,308,72555.239595
270.0,264,72561.208258
342.0,268,72603.537331
766.0,418,72642.853476
992.0,1191,72740.270789
412.0,213,72745.521667
252.0,131,72800.153052
342.0,321,72810.497629
1026.0,916,72926.799024
818.0,448,72980.541239
642.0,361,73032.479269
894.0,1207,73132.385115
806.0,444,73190.895485
786.0,392,73262.419792
546.0,295,73272.604627
306.0,359,73315.237201
804.0,486,73365.089318
768.0,481,73406.182842
550.0,361,73415.53422
306.0,240,73458.494124
264.0,150,73463.071754
432.0,233,73525.799388
342.0,276,73535.479359
744.0,381,73595.136449
658.0,500,73641.347323
342.0,275,73647.030649
774.0,528,73694.994791
990.0,792,73783.789016
708.0,368,73823.349126
82.0,54,73824.916234
1476.0,1624,74011.357792
546.0,367,74072.168465
242.0,125,74075.089833
312.0,419,74111.504971
1472.0,916,74206.004995
772.0,392,74215.924296
698.0,361,74269.381483
770.0,488,74337.840872
1470.0,829,74440.451669
628.0,326,74447.719649
688.0,375,74495.87146
1462.0,992,74589.752455
774.0,392,74643.150391
1104.0,823,74712.053352
772.0,397,74767.879062
1486.0,1004,74876.513507
676.0,339,74915.816211
1082.0,750,74967.60648
1476.0,965,75076.647688
774.0,392,75148.143584
994.0,801,75201.365577
798.0,396,75247.360488
760.0,414,75290.326554
988.0,990,75405.555902
796.0,409,75469.56596
1484.0,767,75547.928561
1490.0,750,75651.939646
808.0,411,75663.23856
434.0,400,75712.917561
798.0,676,75819.576273
764.0,377,75830.333765
806.0,398,75889.09915
1010.0,1012,76022.858956
776.0,377,76063.59573
526.0,274,76069.575253
990.0,525,76132.117146
244.0,128,76185.960828
268.0,311,76195.945417
342.0,264,76257.696854
1468.0,701,76326.039594
1490.0,699,76393.725938
772.0,400,76440.349218
342.0,276,76485.334178
642.0,511,76549.280588
500.0,258,76555.316442
606.0,305,76630.14077
754.0,374,76690.567362
808.0,578,76749.138648
1478.0,870,76812.55197
994.0,532,76859.167598
338.0,253,76932.593567
760.0,370,76993.19211
1482.0,828,77067.428627
990.0,586,77122.522969
996.0,552,77178.510084
1000.0,684,77305.061507
998.0,921,77442.940283
730.0,361,77454.474309
1476.0,710,77562.108285
754.0,374,77574.796452
